date,time,road,speed
7,21,3510000300-3510000250,33
7,22,3510000300-3510000250,42
7,20,3510000250-3510000200,32
7,21,3510000250-3510000200,33
7,22,3510000250-3510000200,42
8,20,3510000300-3510000250,37
8,21,3510000300-3510000250,40
8,22,3510000300-3510000250,43
8,20,3510000250-3510000200,37
8,21,3510000250-3510000200,40
8,22,3510000250-3510000200,43
9,20,3510000300-3510000250,38
9,21,3510000300-3510000250,40
9,22,3510000300-3510000250,41
9,20,3510000250-3510000200,38
9,21,3510000250-3510000200,40
9,22,3510000250-3510000200,41
10,20,3510000300-3510000250,38
10,21,3510000300-3510000250,39
10,22,3510000300-3510000250,40
10,20,3510000250-3510000200,38
10,21,3510000250-3510000200,39
10,22,3510000250-3510000200,40
11,20,3510000300-3510000250,38
11,21,3510000300-3510000250,38
11,22,3510000300-3510000250,39
11,20,3510000250-3510000200,38
11,21,3510000250-3510000200,38
11,22,3510000250-3510000200,39
12,20,3510000300-3510000250,34
12,21,3510000300-3510000250,37
12,22,3510000300-3510000250,37
12,20,3510000250-3510000200,34
12,21,3510000250-3510000200,37
12,22,3510000250-3510000200,37
13,20,3510000300-3510000250,30
13,21,3510000300-3510000250,34
13,22,3510000300-3510000250,37
13,20,3510000250-3510000200,30
13,21,3510000250-3510000200,34
13,22,3510000250-3510000200,37
14,20,3510000300-3510000250,30
14,21,3510000300-3510000250,30
14,22,3510000300-3510000250,35
14,20,3510000250-3510000200,30
14,21,3510000250-3510000200,30
14,22,3510000250-3510000200,35
15,20,3510000300-3510000250,35
15,21,3510000300-3510000250,37
15,22,3510000300-3510000250,36
15,20,3510000250-3510000200,35
15,21,3510000250-3510000200,37
15,22,3510000250-3510000200,36
16,20,3510000300-3510000250,33
16,21,3510000300-3510000250,35
16,22,3510000300-3510000250,34
16,20,3510000250-3510000200,33
16,21,3510000250-3510000200,35
16,22,3510000250-3510000200,34
17,20,3510000300-3510000250,34
17,21,3510000300-3510000250,35
17,22,3510000300-3510000250,36
17,20,3510000250-3510000200,34
17,21,3510000250-3510000200,35
17,22,3510000250-3510000200,36
18,20,3510000300-3510000250,34
18,21,3510000300-3510000250,35
18,22,3510000300-3510000250,36
18,20,3510000250-3510000200,34
18,21,3510000250-3510000200,35
18,22,3510000250-3510000200,36
19,20,3510000300-3510000250,36
19,21,3510000300-3510000250,38
19,22,3510000300-3510000250,37
19,20,3510000250-3510000200,36
19,21,3510000250-3510000200,38
19,22,3510000250-3510000200,37
20,20,3510000300-3510000250,31
20,21,3510000300-3510000250,35
20,22,3510000300-3510000250,39
20,20,3510000250-3510000200,31
20,21,3510000250-3510000200,35
20,22,3510000250-3510000200,39
21,20,3510000300-3510000250,31
21,21,3510000300-3510000250,31
21,22,3510000300-3510000250,37
21,20,3510000250-3510000200,31
21,21,3510000250-3510000200,31
21,22,3510000250-3510000200,37
22,20,3510000300-3510000250,35
22,21,3510000300-3510000250,35
22,22,3510000300-3510000250,37
22,20,3510000250-3510000200,35
22,21,3510000250-3510000200,35
22,22,3510000250-3510000200,37
23,20,3510000300-3510000250,36
23,21,3510000300-3510000250,37
23,22,3510000300-3510000250,37
23,20,3510000250-3510000200,36
23,21,3510000250-3510000200,37
23,22,3510000250-3510000200,37
25,20,3510000300-3510000250,35
25,21,3510000300-3510000250,38
25,22,3510000300-3510000250,37
25,20,3510000250-3510000200,35
25,21,3510000250-3510000200,38
25,22,3510000250-3510000200,37
26,20,3510000300-3510000250,33
26,21,3510000300-3510000250,36
26,22,3510000300-3510000250,36
26,20,3510000250-3510000200,33
26,21,3510000250-3510000200,36
26,22,3510000250-3510000200,36
27,20,3510000300-3510000250,31
27,21,3510000300-3510000250,34
27,22,3510000300-3510000250,37
27,20,3510000250-3510000200,31
27,21,3510000250-3510000200,34
27,22,3510000250-3510000200,37
28,20,3510000300-3510000250,31
28,21,3510000300-3510000250,32
28,22,3510000300-3510000250,36
28,20,3510000250-3510000200,31
28,21,3510000250-3510000200,32
28,22,3510000250-3510000200,36
29,20,3510000300-3510000250,35
29,21,3510000300-3510000250,36
29,22,3510000300-3510000250,38
29,20,3510000250-3510000200,35
29,21,3510000250-3510000200,36
29,22,3510000250-3510000200,38
30,20,3510000300-3510000250,35
30,21,3510000300-3510000250,37
30,22,3510000300-3510000250,38
30,20,3510000250-3510000200,35
30,21,3510000250-3510000200,37
30,22,3510000250-3510000200,38
1,20,3510000300-3510000450,41
1,21,3510000300-3510000450,42
1,22,3510000300-3510000450,47
1,20,3510000450-3510000400,41
1,21,3510000450-3510000400,42
1,22,3510000450-3510000400,47
1,20,3510000400-3510000500,41
1,21,3510000400-3510000500,42
1,22,3510000400-3510000500,47
3,20,3510000300-3510000450,41
3,21,3510000300-3510000450,44
3,22,3510000300-3510000450,47
3,20,3510000450-3510000400,41
3,21,3510000450-3510000400,44
3,22,3510000450-3510000400,47
3,20,3510000400-3510000500,41
3,21,3510000400-3510000500,44
3,22,3510000400-3510000500,47
4,20,3510000300-3510000450,41
4,21,3510000300-3510000450,41
4,22,3510000300-3510000450,48
4,20,3510000450-3510000400,41
4,21,3510000450-3510000400,41
4,22,3510000450-3510000400,48
4,20,3510000400-3510000500,41
4,21,3510000400-3510000500,41
4,22,3510000400-3510000500,48
5,20,3510000300-3510000450,40
5,21,3510000300-3510000450,41
5,22,3510000300-3510000450,45
5,20,3510000450-3510000400,40
5,21,3510000450-3510000400,41
5,22,3510000450-3510000400,45
5,20,3510000400-3510000500,40
5,21,3510000400-3510000500,41
5,22,3510000400-3510000500,45
6,20,3510000300-3510000450,41
6,21,3510000300-3510000450,42
6,22,3510000300-3510000450,47
6,20,3510000450-3510000400,41
6,21,3510000450-3510000400,42
6,22,3510000450-3510000400,47
6,20,3510000400-3510000500,41
6,21,3510000400-3510000500,42
6,22,3510000400-3510000500,47
7,20,3510000300-3510000450,40
7,21,3510000300-3510000450,42
7,22,3510000300-3510000450,46
7,20,3510000450-3510000400,40
7,21,3510000450-3510000400,42
7,22,3510000450-3510000400,46
7,20,3510000400-3510000500,40
7,21,3510000400-3510000500,42
7,22,3510000400-3510000500,46
8,20,3510000300-3510000450,42
8,21,3510000300-3510000450,42
8,22,3510000300-3510000450,47
8,20,3510000450-3510000400,42
8,21,3510000450-3510000400,42
8,22,3510000450-3510000400,47
8,20,3510000400-3510000500,42
8,21,3510000400-3510000500,42
8,22,3510000400-3510000500,47
9,20,3510000300-3510000450,41
9,21,3510000300-3510000450,41
9,22,3510000300-3510000450,49
9,20,3510000450-3510000400,41
9,21,3510000450-3510000400,41
9,22,3510000450-3510000400,49
9,20,3510000400-3510000500,41
9,21,3510000400-3510000500,41
9,22,3510000400-3510000500,49
10,20,3510000300-3510000450,43
10,21,3510000300-3510000450,46
10,22,3510000300-3510000450,49
10,20,3510000450-3510000400,43
10,21,3510000450-3510000400,46
10,22,3510000450-3510000400,49
10,20,3510000400-3510000500,43
10,21,3510000400-3510000500,46
10,22,3510000400-3510000500,49
11,20,3510000300-3510000450,42
11,21,3510000300-3510000450,44
11,22,3510000300-3510000450,49
11,20,3510000450-3510000400,42
11,21,3510000450-3510000400,44
11,22,3510000450-3510000400,49
11,20,3510000400-3510000500,42
11,21,3510000400-3510000500,44
11,22,3510000400-3510000500,49
12,20,3510000300-3510000450,40
12,21,3510000300-3510000450,42
12,22,3510000300-3510000450,48
12,20,3510000450-3510000400,40
12,21,3510000450-3510000400,42
12,22,3510000450-3510000400,48
12,20,3510000400-3510000500,40
12,21,3510000400-3510000500,42
12,22,3510000400-3510000500,48
13,20,3510000300-3510000450,44
13,21,3510000300-3510000450,46
13,22,3510000300-3510000450,50
13,20,3510000450-3510000400,44
13,21,3510000450-3510000400,46
13,22,3510000450-3510000400,50
13,20,3510000400-3510000500,44
13,21,3510000400-3510000500,46
13,22,3510000400-3510000500,50
14,20,3510000300-3510000450,39
14,21,3510000300-3510000450,41
14,22,3510000300-3510000450,49
14,20,3510000450-3510000400,39
14,21,3510000450-3510000400,41
14,22,3510000450-3510000400,49
14,20,3510000400-3510000500,39
14,21,3510000400-3510000500,41
14,22,3510000400-3510000500,49
15,20,3510000300-3510000450,43
15,21,3510000300-3510000450,44
15,22,3510000300-3510000450,49
15,20,3510000450-3510000400,43
15,21,3510000450-3510000400,44
15,22,3510000450-3510000400,49
15,20,3510000400-3510000500,43
15,21,3510000400-3510000500,44
15,22,3510000400-3510000500,49
16,20,3510000300-3510000450,41
16,21,3510000300-3510000450,42
16,22,3510000300-3510000450,48
16,20,3510000450-3510000400,41
16,21,3510000450-3510000400,42
16,22,3510000450-3510000400,48
16,20,3510000400-3510000500,41
16,21,3510000400-3510000500,42
16,22,3510000400-3510000500,48
17,20,3510000300-3510000450,42
17,21,3510000300-3510000450,42
17,22,3510000300-3510000450,48
17,20,3510000450-3510000400,42
17,21,3510000450-3510000400,42
17,22,3510000450-3510000400,48
17,20,3510000400-3510000500,42
17,21,3510000400-3510000500,42
17,22,3510000400-3510000500,48
18,20,3510000300-3510000450,42
18,21,3510000300-3510000450,42
18,22,3510000300-3510000450,49
18,20,3510000450-3510000400,42
18,21,3510000450-3510000400,42
18,22,3510000450-3510000400,49
18,20,3510000400-3510000500,42
18,21,3510000400-3510000500,42
18,22,3510000400-3510000500,49
19,20,3510000300-3510000450,42
19,21,3510000300-3510000450,43
19,22,3510000300-3510000450,49
19,20,3510000450-3510000400,42
19,21,3510000450-3510000400,43
19,22,3510000450-3510000400,49
19,20,3510000400-3510000500,42
19,21,3510000400-3510000500,43
19,22,3510000400-3510000500,49
20,20,3510000300-3510000450,41
20,21,3510000300-3510000450,45
20,22,3510000300-3510000450,50
20,20,3510000450-3510000400,41
20,21,3510000450-3510000400,45
20,22,3510000450-3510000400,50
20,20,3510000400-3510000500,41
20,21,3510000400-3510000500,45
20,22,3510000400-3510000500,50
21,20,3510000300-3510000450,40
21,21,3510000300-3510000450,44
21,22,3510000300-3510000450,51
21,20,3510000450-3510000400,40
21,21,3510000450-3510000400,44
21,22,3510000450-3510000400,51
21,20,3510000400-3510000500,40
21,21,3510000400-3510000500,44
21,22,3510000400-3510000500,51
22,20,3510000300-3510000450,42
22,21,3510000300-3510000450,45
22,22,3510000300-3510000450,51
22,20,3510000450-3510000400,42
22,21,3510000450-3510000400,45
22,22,3510000450-3510000400,51
22,20,3510000400-3510000500,42
22,21,3510000400-3510000500,45
22,22,3510000400-3510000500,51
23,20,3510000300-3510000450,42
23,21,3510000300-3510000450,42
23,22,3510000300-3510000450,48
23,20,3510000450-3510000400,42
23,21,3510000450-3510000400,42
23,22,3510000450-3510000400,48
23,20,3510000400-3510000500,42
23,21,3510000400-3510000500,42
23,22,3510000400-3510000500,48
25,20,3510000300-3510000450,43
25,21,3510000300-3510000450,45
25,22,3510000300-3510000450,50
25,20,3510000450-3510000400,43
25,21,3510000450-3510000400,45
25,22,3510000450-3510000400,50
25,20,3510000400-3510000500,43
25,21,3510000400-3510000500,45
25,22,3510000400-3510000500,50
26,20,3510000300-3510000450,43
26,21,3510000300-3510000450,45
26,22,3510000300-3510000450,51
26,20,3510000450-3510000400,43
26,21,3510000450-3510000400,45
26,22,3510000450-3510000400,51
26,20,3510000400-3510000500,43
26,21,3510000400-3510000500,45
26,22,3510000400-3510000500,51
27,20,3510000300-3510000450,42
27,21,3510000300-3510000450,44
27,22,3510000300-3510000450,50
27,20,3510000450-3510000400,42
27,21,3510000450-3510000400,44
27,22,3510000450-3510000400,50
27,20,3510000400-3510000500,42
27,21,3510000400-3510000500,44
27,22,3510000400-3510000500,50
28,20,3510000300-3510000450,40
28,21,3510000300-3510000450,42
28,22,3510000300-3510000450,51
28,20,3510000450-3510000400,40
28,21,3510000450-3510000400,42
28,22,3510000450-3510000400,51
28,20,3510000400-3510000500,40
28,21,3510000400-3510000500,42
28,22,3510000400-3510000500,51
29,20,3510000300-3510000450,42
29,21,3510000300-3510000450,44
29,22,3510000300-3510000450,49
29,20,3510000450-3510000400,42
29,21,3510000450-3510000400,44
29,22,3510000450-3510000400,49
29,20,3510000400-3510000500,42
29,21,3510000400-3510000500,44
29,22,3510000400-3510000500,49
30,20,3510000300-3510000450,42
30,21,3510000300-3510000450,44
30,22,3510000300-3510000450,49
30,20,3510000450-3510000400,42
30,21,3510000450-3510000400,44
30,22,3510000450-3510000400,49
30,20,3510000400-3510000500,42
30,21,3510000400-3510000500,44
30,22,3510000400-3510000500,49
1,20,3500006301-3500006300,49
1,21,3500006301-3500006300,56
1,22,3500006301-3500006300,61
3,20,3500006301-3500006300,55
3,21,3500006301-3500006300,50
3,22,3500006301-3500006300,61
4,20,3500006301-3500006300,52
4,21,3500006301-3500006300,54
4,22,3500006301-3500006300,60
5,20,3500006301-3500006300,54
5,21,3500006301-3500006300,52
5,22,3500006301-3500006300,53
6,20,3500006301-3500006300,49
6,21,3500006301-3500006300,54
6,22,3500006301-3500006300,53
7,20,3500006301-3500006300,52
7,21,3500006301-3500006300,60
7,22,3500006301-3500006300,60
8,20,3500006301-3500006300,52
8,21,3500006301-3500006300,55
8,22,3500006301-3500006300,56
9,20,3500006301-3500006300,59
9,21,3500006301-3500006300,56
9,22,3500006301-3500006300,60
10,20,3500006301-3500006300,55
10,21,3500006301-3500006300,52
10,22,3500006301-3500006300,58
11,20,3500006301-3500006300,59
11,21,3500006301-3500006300,57
11,22,3500006301-3500006300,59
12,20,3500006301-3500006300,57
12,21,3500006301-3500006300,59
12,22,3500006301-3500006300,57
13,20,3500006301-3500006300,54
13,21,3500006301-3500006300,56
13,22,3500006301-3500006300,56
14,20,3500006301-3500006300,57
14,21,3500006301-3500006300,54
14,22,3500006301-3500006300,56
15,20,3500006301-3500006300,54
15,21,3500006301-3500006300,57
15,22,3500006301-3500006300,61
16,20,3500006301-3500006300,52
16,21,3500006301-3500006300,53
16,22,3500006301-3500006300,59
17,20,3500006301-3500006300,51
17,21,3500006301-3500006300,57
17,22,3500006301-3500006300,59
18,20,3500006301-3500006300,53
18,21,3500006301-3500006300,55
18,22,3500006301-3500006300,58
19,20,3500006301-3500006300,57
19,21,3500006301-3500006300,60
19,22,3500006301-3500006300,57
20,20,3500006301-3500006300,60
20,21,3500006301-3500006300,57
20,22,3500006301-3500006300,57
21,20,3500006301-3500006300,49
21,21,3500006301-3500006300,59
21,22,3500006301-3500006300,61
22,20,3500006301-3500006300,48
22,21,3500006301-3500006300,45
22,22,3500006301-3500006300,55
23,20,3500006301-3500006300,60
23,21,3500006301-3500006300,59
23,22,3500006301-3500006300,56
25,20,3500006301-3500006300,58
25,21,3500006301-3500006300,55
25,22,3500006301-3500006300,59
26,20,3500006301-3500006300,61
26,21,3500006301-3500006300,59
26,22,3500006301-3500006300,58
27,20,3500006301-3500006300,56
27,21,3500006301-3500006300,57
27,22,3500006301-3500006300,62
28,20,3500006301-3500006300,54
28,21,3500006301-3500006300,55
28,22,3500006301-3500006300,55
29,20,3500006301-3500006300,50
29,21,3500006301-3500006300,55
29,22,3500006301-3500006300,57
30,20,3500006301-3500006300,56
30,21,3500006301-3500006300,58
30,22,3500006301-3500006300,57
1,20,3500006301-3500006700,26
1,21,3500006301-3500006700,25
1,22,3500006301-3500006700,27
3,20,3500006301-3500006700,26
3,21,3500006301-3500006700,27
3,22,3500006301-3500006700,29
4,20,3500006301-3500006700,28
4,21,3500006301-3500006700,28
4,22,3500006301-3500006700,30
5,20,3500006301-3500006700,26
5,21,3500006301-3500006700,27
5,22,3500006301-3500006700,29
6,20,3500006301-3500006700,27
6,21,3500006301-3500006700,27
6,22,3500006301-3500006700,26
7,20,3500006301-3500006700,26
7,21,3500006301-3500006700,27
7,22,3500006301-3500006700,29
8,20,3500006301-3500006700,29
8,21,3500006301-3500006700,29
8,22,3500006301-3500006700,29
9,20,3500006301-3500006700,30
9,21,3500006301-3500006700,29
9,22,3500006301-3500006700,29
10,20,3500006301-3500006700,30
10,21,3500006301-3500006700,30
10,22,3500006301-3500006700,32
11,20,3500006301-3500006700,28
11,21,3500006301-3500006700,29
11,22,3500006301-3500006700,31
12,20,3500006301-3500006700,26
12,21,3500006301-3500006700,25
12,22,3500006301-3500006700,26
13,20,3500006301-3500006700,27
13,21,3500006301-3500006700,28
13,22,3500006301-3500006700,30
14,20,3500006301-3500006700,27
14,21,3500006301-3500006700,29
14,22,3500006301-3500006700,32
15,20,3500006301-3500006700,28
15,21,3500006301-3500006700,29
15,22,3500006301-3500006700,31
16,20,3500006301-3500006700,28
16,21,3500006301-3500006700,28
16,22,3500006301-3500006700,29
17,20,3500006301-3500006700,27
17,21,3500006301-3500006700,30
17,22,3500006301-3500006700,29
18,20,3500006301-3500006700,34
18,21,3500006301-3500006700,30
18,22,3500006301-3500006700,28
19,20,3500006301-3500006700,26
19,21,3500006301-3500006700,30
19,22,3500006301-3500006700,30
20,20,3500006301-3500006700,27
20,21,3500006301-3500006700,29
20,22,3500006301-3500006700,31
21,20,3500006301-3500006700,29
21,21,3500006301-3500006700,28
21,22,3500006301-3500006700,31
22,20,3500006301-3500006700,25
22,21,3500006301-3500006700,27
22,22,3500006301-3500006700,32
23,20,3500006301-3500006700,27
23,21,3500006301-3500006700,29
23,22,3500006301-3500006700,27
25,20,3500006301-3500006700,32
25,21,3500006301-3500006700,30
25,22,3500006301-3500006700,30
26,20,3500006301-3500006700,25
26,21,3500006301-3500006700,26
26,22,3500006301-3500006700,27
27,20,3500006301-3500006700,27
27,21,3500006301-3500006700,28
27,22,3500006301-3500006700,28
28,20,3500006301-3500006700,25
28,21,3500006301-3500006700,29
28,22,3500006301-3500006700,29
29,20,3500006301-3500006700,29
29,21,3500006301-3500006700,29
29,22,3500006301-3500006700,29
30,20,3500006301-3500006700,26
30,21,3500006301-3500006700,28
30,22,3500006301-3500006700,28
1,20,3510000500-3510000400,42
1,21,3510000500-3510000400,43
1,22,3510000500-3510000400,46
1,20,3510000400-3510000450,42
1,21,3510000400-3510000450,43
1,22,3510000400-3510000450,46
1,20,3510000450-3510000300,42
1,21,3510000450-3510000300,43
1,22,3510000450-3510000300,46
3,20,3510000500-3510000400,37
3,21,3510000500-3510000400,39
3,22,3510000500-3510000400,43
3,20,3510000400-3510000450,37
3,21,3510000400-3510000450,39
3,22,3510000400-3510000450,43
3,20,3510000450-3510000300,37
3,21,3510000450-3510000300,39
3,22,3510000450-3510000300,43
4,20,3510000500-3510000400,42
4,21,3510000500-3510000400,40
4,22,3510000500-3510000400,45
4,20,3510000400-3510000450,42
4,21,3510000400-3510000450,40
4,22,3510000400-3510000450,45
4,20,3510000450-3510000300,42
4,21,3510000450-3510000300,40
4,22,3510000450-3510000300,45
5,20,3510000500-3510000400,40
5,21,3510000500-3510000400,37
5,22,3510000500-3510000400,45
5,20,3510000400-3510000450,40
5,21,3510000400-3510000450,37
5,22,3510000400-3510000450,45
5,20,3510000450-3510000300,40
5,21,3510000450-3510000300,37
5,22,3510000450-3510000300,45
6,20,3510000500-3510000400,36
6,21,3510000500-3510000400,40
