date,time,road,volume
5,0,3500006900-3500007100,81
5,1,3500006900-3500007100,55
5,2,3500006900-3500007100,46
5,3,3500006900-3500007100,27
5,4,3500006900-3500007100,49
5,5,3500006900-3500007100,85
5,6,3500006900-3500007100,414
5,7,3500006900-3500007100,712
5,8,3500006900-3500007100,729
5,9,3500006900-3500007100,759
5,10,3500006900-3500007100,775
5,11,3500006900-3500007100,944
5,12,3500006900-3500007100,969
5,13,3500006900-3500007100,871
5,14,3500006900-3500007100,853
5,15,3500006900-3500007100,956
5,16,3500006900-3500007100,1140
5,17,3500006900-3500007100,1351
5,18,3500006900-3500007100,1259
5,19,3500006900-3500007100,665
5,20,3500006900-3500007100,342
5,21,3500006900-3500007100,310
5,22,3500006900-3500007100,210
5,23,3500006900-3500007100,130
5,0,3500007100-3500006900,97
5,1,3500007100-3500006900,52
5,2,3500007100-3500006900,55
5,3,3500007100-3500006900,43
5,4,3500007100-3500006900,142
5,5,3500007100-3500006900,510
5,6,3500007100-3500006900,1911
5,7,3500007100-3500006900,1611
5,8,3500007100-3500006900,1321
5,9,3500007100-3500006900,956
5,10,3500007100-3500006900,881
5,11,3500007100-3500006900,765
5,12,3500007100-3500006900,762
5,13,3500007100-3500006900,850
5,14,3500007100-3500006900,782
5,15,3500007100-3500006900,800
5,16,3500007100-3500006900,833
5,17,3500007100-3500006900,841
5,18,3500007100-3500006900,847
5,19,3500007100-3500006900,589
5,20,3500007100-3500006900,511
5,21,3500007100-3500006900,421
5,22,3500007100-3500006900,324
5,23,3500007100-3500006900,201
5,0,3500058900-3500007100,152
5,1,3500058900-3500007100,103
5,2,3500058900-3500007100,92
5,3,3500058900-3500007100,62
5,4,3500058900-3500007100,94
5,5,3500058900-3500007100,237
5,6,3500058900-3500007100,1017
5,7,3500058900-3500007100,1020
5,8,3500058900-3500007100,836
5,9,3500058900-3500007100,781
5,10,3500058900-3500007100,785
5,11,3500058900-3500007100,692
5,12,3500058900-3500007100,743
5,13,3500058900-3500007100,701
5,14,3500058900-3500007100,653
5,15,3500058900-3500007100,707
5,16,3500058900-3500007100,680
5,17,3500058900-3500007100,610
5,18,3500058900-3500007100,644
5,19,3500058900-3500007100,591
5,20,3500058900-3500007100,588
5,21,3500058900-3500007100,505
5,22,3500058900-3500007100,414
5,23,3500058900-3500007100,254
5,0,3500007100-3500058900,151
5,1,3500007100-3500058900,119
5,2,3500007100-3500058900,77
5,3,3500007100-3500058900,40
5,4,3500007100-3500058900,71
5,5,3500007100-3500058900,143
5,6,3500007100-3500058900,470
5,7,3500007100-3500058900,516
5,8,3500007100-3500058900,973
5,9,3500007100-3500058900,863
5,10,3500007100-3500058900,729
5,11,3500007100-3500058900,821
5,12,3500007100-3500058900,746
5,13,3500007100-3500058900,797
5,14,3500007100-3500058900,858
5,15,3500007100-3500058900,845
5,16,3500007100-3500058900,944
5,17,3500007100-3500058900,1036
5,18,3500007100-3500058900,1030
5,19,3500007100-3500058900,662
5,20,3500007100-3500058900,514
5,21,3500007100-3500058900,516
5,22,3500007100-3500058900,373
5,23,3500007100-3500058900,250
6,0,3500007500-3500007400,124
6,1,3500007500-3500007400,76
6,2,3500007500-3500007400,50
6,3,3500007500-3500007400,44
6,4,3500007500-3500007400,107
6,5,3500007500-3500007400,263
6,6,3500007500-3500007400,602
6,7,3500007500-3500007400,628
6,8,3500007500-3500007400,683
6,9,3500007500-3500007400,791
6,10,3500007500-3500007400,848
6,11,3500007500-3500007400,973
6,12,3500007500-3500007400,942
6,13,3500007500-3500007400,854
6,14,3500007500-3500007400,886
6,15,3500007500-3500007400,883
6,16,3500007500-3500007400,851
6,17,3500007500-3500007400,949
6,18,3500007500-3500007400,819
6,19,3500007500-3500007400,608
6,20,3500007500-3500007400,494
6,21,3500007500-3500007400,391
6,22,3500007500-3500007400,319
6,23,3500007500-3500007400,0
6,0,3500007400-3500007100,124
6,1,3500007400-3500007100,76
6,2,3500007400-3500007100,50
6,3,3500007400-3500007100,44
6,4,3500007400-3500007100,107
6,5,3500007400-3500007100,263
6,6,3500007400-3500007100,602
6,7,3500007400-3500007100,628
6,8,3500007400-3500007100,683
6,9,3500007400-3500007100,791
6,10,3500007400-3500007100,848
6,11,3500007400-3500007100,973
6,12,3500007400-3500007100,942
6,13,3500007400-3500007100,854
6,14,3500007400-3500007100,886
6,15,3500007400-3500007100,883
6,16,3500007400-3500007100,851
6,17,3500007400-3500007100,949
6,18,3500007400-3500007100,819
6,19,3500007400-3500007100,608
6,20,3500007400-3500007100,494
6,21,3500007400-3500007100,391
6,22,3500007400-3500007100,319
6,23,3500007400-3500007100,0
6,0,3500007100-3500007400,134
6,1,3500007100-3500007400,102
6,2,3500007100-3500007400,65
6,3,3500007100-3500007400,54
6,4,3500007100-3500007400,65
6,5,3500007100-3500007400,118
6,6,3500007100-3500007400,458
6,7,3500007100-3500007400,651
6,8,3500007100-3500007400,584
6,9,3500007100-3500007400,836
6,10,3500007100-3500007400,920
6,11,3500007100-3500007400,1044
6,12,3500007100-3500007400,1122
6,13,3500007100-3500007400,983
6,14,3500007100-3500007400,1015
6,15,3500007100-3500007400,1171
6,16,3500007100-3500007400,1088
6,17,3500007100-3500007400,1077
6,18,3500007100-3500007400,898
6,19,3500007100-3500007400,659
6,20,3500007100-3500007400,389
6,21,3500007100-3500007400,315
6,22,3500007100-3500007400,256
6,23,3500007100-3500007400,0
6,0,3500007400-3500007500,134
6,1,3500007400-3500007500,102
6,2,3500007400-3500007500,65
6,3,3500007400-3500007500,54
6,4,3500007400-3500007500,65
6,5,3500007400-3500007500,118
6,6,3500007400-3500007500,458
6,7,3500007400-3500007500,651
6,8,3500007400-3500007500,584
6,9,3500007400-3500007500,836
6,10,3500007400-3500007500,920
6,11,3500007400-3500007500,1044
6,12,3500007400-3500007500,1122
6,13,3500007400-3500007500,983
6,14,3500007400-3500007500,1015
6,15,3500007400-3500007500,1171
6,16,3500007400-3500007500,1088
6,17,3500007400-3500007500,1077
6,18,3500007400-3500007500,898
6,19,3500007400-3500007500,659
6,20,3500007400-3500007500,389
6,21,3500007400-3500007500,315
6,22,3500007400-3500007500,256
6,23,3500007400-3500007500,0
6,0,3500006900-3500007100,84
6,1,3500006900-3500007100,60
6,2,3500006900-3500007100,52
6,3,3500006900-3500007100,36
6,4,3500006900-3500007100,43
6,5,3500006900-3500007100,93
6,6,3500006900-3500007100,415
6,7,3500006900-3500007100,607
6,8,3500006900-3500007100,493
6,9,3500006900-3500007100,677
6,10,3500006900-3500007100,754
6,11,3500006900-3500007100,864
6,12,3500006900-3500007100,935
6,13,3500006900-3500007100,867
6,14,3500006900-3500007100,816
6,15,3500006900-3500007100,1056
6,16,3500006900-3500007100,878
6,17,3500006900-3500007100,986
6,18,3500006900-3500007100,734
6,19,3500006900-3500007100,534
6,20,3500006900-3500007100,270
6,21,3500006900-3500007100,223
6,22,3500006900-3500007100,167
6,23,3500006900-3500007100,0
6,0,3500007100-3500006900,114
6,1,3500007100-3500006900,72
6,2,3500007100-3500006900,54
6,3,3500007100-3500006900,47
6,4,3500007100-3500006900,111
6,5,3500007100-3500006900,349
6,6,3500007100-3500006900,923
6,7,3500007100-3500006900,775
6,8,3500007100-3500006900,746
6,9,3500007100-3500006900,811
6,10,3500007100-3500006900,813
6,11,3500007100-3500006900,805
6,12,3500007100-3500006900,825
6,13,3500007100-3500006900,803
6,14,3500007100-3500006900,779
6,15,3500007100-3500006900,764
6,16,3500007100-3500006900,754
6,17,3500007100-3500006900,832
6,18,3500007100-3500006900,712
6,19,3500007100-3500006900,479
6,20,3500007100-3500006900,426
6,21,3500007100-3500006900,372
6,22,3500007100-3500006900,275
6,23,3500007100-3500006900,0
6,0,3500058900-3500007100,187
6,1,3500058900-3500007100,157
6,2,3500058900-3500007100,120
6,3,3500058900-3500007100,85
6,4,3500058900-3500007100,83
6,5,3500058900-3500007100,213
6,6,3500058900-3500007100,676
6,7,3500058900-3500007100,592
6,8,3500058900-3500007100,650
6,9,3500058900-3500007100,775
6,10,3500058900-3500007100,772
6,11,3500058900-3500007100,777
6,12,3500058900-3500007100,879
6,13,3500058900-3500007100,785
6,14,3500058900-3500007100,799
6,15,3500058900-3500007100,733
6,16,3500058900-3500007100,806
6,17,3500058900-3500007100,660
6,18,3500058900-3500007100,679
6,19,3500058900-3500007100,524
6,20,3500058900-3500007100,462
6,21,3500058900-3500007100,416
6,22,3500058900-3500007100,335
6,23,3500058900-3500007100,0
6,0,3500007100-3500058900,172
6,1,3500007100-3500058900,137
6,2,3500007100-3500058900,93
6,3,3500007100-3500058900,56
6,4,3500007100-3500058900,78
6,5,3500007100-3500058900,120
6,6,3500007100-3500058900,278
6,7,3500007100-3500058900,342
6,8,3500007100-3500058900,602
6,9,3500007100-3500058900,774
6,10,3500007100-3500058900,752
6,11,3500007100-3500058900,904
6,12,3500007100-3500058900,808
6,13,3500007100-3500058900,753
6,14,3500007100-3500058900,807
6,15,3500007100-3500058900,783
6,16,3500007100-3500058900,861
6,17,3500007100-3500058900,908
6,18,3500007100-3500058900,788
6,19,3500007100-3500058900,606
6,20,3500007100-3500058900,481
6,21,3500007100-3500058900,406
6,22,3500007100-3500058900,305
6,23,3500007100-3500058900,0
7,0,3500007500-3500007400,104
7,1,3500007500-3500007400,89
7,2,3500007500-3500007400,47
7,3,3500007500-3500007400,45
7,4,3500007500-3500007400,60
7,5,3500007500-3500007400,214
7,6,3500007500-3500007400,376
7,7,3500007500-3500007400,381
7,8,3500007500-3500007400,428
7,9,3500007500-3500007400,547
7,10,3500007500-3500007400,612
7,11,3500007500-3500007400,600
7,12,3500007500-3500007400,622
7,13,3500007500-3500007400,701
7,14,3500007500-3500007400,769
7,15,3500007500-3500007400,758
7,16,3500007500-3500007400,687
7,17,3500007500-3500007400,872
7,18,3500007500-3500007400,749
7,19,3500007500-3500007400,545
7,20,3500007500-3500007400,528
7,21,3500007500-3500007400,394
7,22,3500007500-3500007400,261
7,23,3500007500-3500007400,163
7,0,3500007400-3500007100,104
7,1,3500007400-3500007100,89
7,2,3500007400-3500007100,47
7,3,3500007400-3500007100,45
7,4,3500007400-3500007100,60
7,5,3500007400-3500007100,214
7,6,3500007400-3500007100,376
7,7,3500007400-3500007100,381
7,8,3500007400-3500007100,428
7,9,3500007400-3500007100,547
7,10,3500007400-3500007100,612
7,11,3500007400-3500007100,600
7,12,3500007400-3500007100,622
7,13,3500007400-3500007100,701
7,14,3500007400-3500007100,769
7,15,3500007400-3500007100,758
7,16,3500007400-3500007100,687
7,17,3500007400-3500007100,872
7,18,3500007400-3500007100,749
7,19,3500007400-3500007100,545
7,20,3500007400-3500007100,528
7,21,3500007400-3500007100,394
7,22,3500007400-3500007100,261
7,23,3500007400-3500007100,163
7,0,3500007100-3500007400,113
7,1,3500007100-3500007400,83
7,2,3500007100-3500007400,67
7,3,3500007100-3500007400,45
7,4,3500007100-3500007400,49
7,5,3500007100-3500007400,93
7,6,3500007100-3500007400,279
7,7,3500007100-3500007400,384
7,8,3500007100-3500007400,417
7,9,3500007100-3500007400,542
7,10,3500007100-3500007400,672
7,11,3500007100-3500007400,778
7,12,3500007100-3500007400,861
7,13,3500007100-3500007400,897
7,14,3500007100-3500007400,930
7,15,3500007100-3500007400,1018
7,16,3500007100-3500007400,866
7,17,3500007100-3500007400,895
7,18,3500007100-3500007400,829
7,19,3500007100-3500007400,618
7,20,3500007100-3500007400,349
7,21,3500007100-3500007400,317
7,22,3500007100-3500007400,230
7,23,3500007100-3500007400,130
7,0,3500007400-3500007500,113
7,1,3500007400-3500007500,83
7,2,3500007400-3500007500,67
7,3,3500007400-3500007500,45
7,4,3500007400-3500007500,49
7,5,3500007400-3500007500,93
7,6,3500007400-3500007500,279
7,7,3500007400-3500007500,384
7,8,3500007400-3500007500,417
7,9,3500007400-3500007500,542
7,10,3500007400-3500007500,672
7,11,3500007400-3500007500,778
7,12,3500007400-3500007500,861
7,13,3500007400-3500007500,897
7,14,3500007400-3500007500,930
7,15,3500007400-3500007500,1018
7,16,3500007400-3500007500,866
7,17,3500007400-3500007500,895
7,18,3500007400-3500007500,829
7,19,3500007400-3500007500,618
7,20,3500007400-3500007500,349
7,21,3500007400-3500007500,317
7,22,3500007400-3500007500,230
7,23,3500007400-3500007500,130
7,0,3500006900-3500007100,67
7,1,3500006900-3500007100,56
7,2,3500006900-3500007100,44
7,3,3500006900-3500007100,39
7,4,3500006900-3500007100,34
7,5,3500006900-3500007100,74
7,6,3500006900-3500007100,242
7,7,3500006900-3500007100,286
7,8,3500006900-3500007100,286
7,9,3500006900-3500007100,363
7,10,3500006900-3500007100,489
7,11,3500006900-3500007100,617
7,12,3500006900-3500007100,718
7,13,3500006900-3500007100,746
7,14,3500006900-3500007100,752
7,15,3500006900-3500007100,867
7,16,3500006900-3500007100,704
7,17,3500006900-3500007100,764
7,18,3500006900-3500007100,681
7,19,3500006900-3500007100,490
7,20,3500006900-3500007100,295
7,21,3500006900-3500007100,232
7,22,3500006900-3500007100,168
7,23,3500006900-3500007100,100
7,0,3500007100-3500006900,88
7,1,3500007100-3500006900,93
7,2,3500007100-3500006900,51
7,3,3500007100-3500006900,55
7,4,3500007100-3500006900,68
7,5,3500007100-3500006900,290
7,6,3500007100-3500006900,564
7,7,3500007100-3500006900,464
7,8,3500007100-3500006900,405
7,9,3500007100-3500006900,467
7,10,3500007100-3500006900,531
7,11,3500007100-3500006900,521
7,12,3500007100-3500006900,551
7,13,3500007100-3500006900,620
7,14,3500007100-3500006900,706
7,15,3500007100-3500006900,689
7,16,3500007100-3500006900,604
7,17,3500007100-3500006900,749
7,18,3500007100-3500006900,682
7,19,3500007100-3500006900,531
7,20,3500007100-3500006900,439
7,21,3500007100-3500006900,361
7,22,3500007100-3500006900,250
7,23,3500007100-3500006900,161
7,0,3500058900-3500007100,149
7,1,3500058900-3500007100,164
7,2,3500058900-3500007100,116
7,3,3500058900-3500007100,91
7,4,3500058900-3500007100,78
7,5,3500058900-3500007100,171
7,6,3500058900-3500007100,353
7,7,3500058900-3500007100,375
7,8,3500058900-3500007100,376
7,9,3500058900-3500007100,478
7,10,3500058900-3500007100,560
7,11,3500058900-3500007100,581
7,12,3500058900-3500007100,625
7,13,3500058900-3500007100,724
7,14,3500058900-3500007100,735
7,15,3500058900-3500007100,724
7,16,3500058900-3500007100,652
7,17,3500058900-3500007100,630
7,18,3500058900-3500007100,668
7,19,3500058900-3500007100,546
7,20,3500058900-3500007100,442
7,21,3500058900-3500007100,375
7,22,3500058900-3500007100,308
7,23,3500058900-3500007100,160
7,0,3500007100-3500058900,152
7,1,3500007100-3500058900,146
7,2,3500007100-3500058900,110
7,3,3500007100-3500058900,86
7,4,3500007100-3500058900,53
7,5,3500007100-3500058900,84
7,6,3500007100-3500058900,196
7,7,3500007100-3500058900,202
7,8,3500007100-3500058900,336
7,9,3500007100-3500058900,433
7,10,3500007100-3500058900,532
7,11,3500007100-3500058900,525
7,12,3500007100-3500058900,625
7,13,3500007100-3500058900,627
7,14,3500007100-3500058900,714
7,15,3500007100-3500058900,767
7,16,3500007100-3500058900,655
7,17,3500007100-3500058900,765
7,18,3500007100-3500058900,715
7,19,3500007100-3500058900,584
7,20,3500007100-3500058900,484
7,21,3500007100-3500058900,392
7,22,3500007100-3500058900,267
7,23,3500007100-3500058900,182
8,0,3500007500-3500007400,86
8,1,3500007500-3500007400,66
8,2,3500007500-3500007400,34
8,3,3500007500-3500007400,48
8,4,3500007500-3500007400,67
8,5,3500007500-3500007400,514
8,6,3500007500-3500007400,1362
8,7,3500007500-3500007400,1304
8,8,3500007500-3500007400,1411
8,9,3500007500-3500007400,984
8,10,3500007500-3500007400,951
8,11,3500007500-3500007400,958
8,12,3500007500-3500007400,826
8,13,3500007500-3500007400,850
8,14,3500007500-3500007400,875
8,15,3500007500-3500007400,903
8,16,3500007500-3500007400,856
8,17,3500007500-3500007400,1034
8,18,3500007500-3500007400,962
8,19,3500007500-3500007400,506
8,20,3500007500-3500007400,436
8,21,3500007500-3500007400,369
8,22,3500007500-3500007400,263
8,23,3500007500-3500007400,0
8,0,3500007400-3500007100,86
8,1,3500007400-3500007100,66
8,2,3500007400-3500007100,34
8,3,3500007400-3500007100,48
8,4,3500007400-3500007100,67
8,5,3500007400-3500007100,514
8,6,3500007400-3500007100,1362
8,7,3500007400-3500007100,1304
8,8,3500007400-3500007100,1411
8,9,3500007400-3500007100,984
8,10,3500007400-3500007100,951
8,11,3500007400-3500007100,958
8,12,3500007400-3500007100,826
8,13,3500007400-3500007100,850
8,14,3500007400-3500007100,875
8,15,3500007400-3500007100,903
8,16,3500007400-3500007100,856
8,17,3500007400-3500007100,1034
8,18,3500007400-3500007100,962
8,19,3500007400-3500007100,506
8,20,3500007400-3500007100,436
8,21,3500007400-3500007100,369
8,22,3500007400-3500007100,263
8,23,3500007400-3500007100,0
8,0,3500007100-3500007400,83
8,1,3500007100-3500007400,44
8,2,3500007100-3500007400,45
8,3,3500007100-3500007400,33
8,4,3500007100-3500007400,62
8,5,3500007100-3500007400,127
8,6,3500007100-3500007400,421
8,7,3500007100-3500007400,757
8,8,3500007100-3500007400,884
8,9,3500007100-3500007400,800
8,10,3500007100-3500007400,935
8,11,3500007100-3500007400,978
8,12,3500007100-3500007400,859
8,13,3500007100-3500007400,976
8,14,3500007100-3500007400,954
8,15,3500007100-3500007400,1120
8,16,3500007100-3500007400,1170
8,17,3500007100-3500007400,1603
8,18,3500007100-3500007400,1470
8,19,3500007100-3500007400,676
8,20,3500007100-3500007400,401
8,21,3500007100-3500007400,326
8,22,3500007100-3500007400,241
8,23,3500007100-3500007400,0
8,0,3500007400-3500007500,83
8,1,3500007400-3500007500,44
8,2,3500007400-3500007500,45
8,3,3500007400-3500007500,33
8,4,3500007400-3500007500,62
8,5,3500007400-3500007500,127
8,6,3500007400-3500007500,421
8,7,3500007400-3500007500,757
8,8,3500007400-3500007500,884
8,9,3500007400-3500007500,800
8,10,3500007400-3500007500,935
8,11,3500007400-3500007500,978
8,12,3500007400-3500007500,859
8,13,3500007400-3500007500,976
8,14,3500007400-3500007500,954
8,15,3500007400-3500007500,1120
8,16,3500007400-3500007500,1170
8,17,3500007400-3500007500,1603
8,18,3500007400-3500007500,1470
8,19,3500007400-3500007500,676
8,20,3500007400-3500007500,401
8,21,3500007400-3500007500,326
8,22,3500007400-3500007500,241
8,23,3500007400-3500007500,0
8,0,3500006900-3500007100,60
8,1,3500006900-3500007100,29
8,2,3500006900-3500007100,27
8,3,3500006900-3500007100,25
8,4,3500006900-3500007100,42
8,5,3500006900-3500007100,98
8,6,3500006900-3500007100,383
8,7,3500006900-3500007100,720
8,8,3500006900-3500007100,692
8,9,3500006900-3500007100,650
8,10,3500006900-3500007100,731
8,11,3500006900-3500007100,824
8,12,3500006900-3500007100,759
8,13,3500006900-3500007100,858
8,14,3500006900-3500007100,800
8,15,3500006900-3500007100,982
8,16,3500006900-3500007100,1058
8,17,3500006900-3500007100,1449
8,18,3500006900-3500007100,1278
8,19,3500006900-3500007100,581
8,20,3500006900-3500007100,295
8,21,3500006900-3500007100,230
8,22,3500006900-3500007100,163
8,23,3500006900-3500007100,0
8,0,3500007100-3500006900,76
8,1,3500007100-3500006900,57
8,2,3500007100-3500006900,38
8,3,3500007100-3500006900,50
8,4,3500007100-3500006900,85
8,5,3500007100-3500006900,585
8,6,3500007100-3500006900,2044
8,7,3500007100-3500006900,1768
8,8,3500007100-3500006900,1385
8,9,3500007100-3500006900,962
8,10,3500007100-3500006900,872
8,11,3500007100-3500006900,851
8,12,3500007100-3500006900,866
