date,time,road,speed
19,7,3500007700-3500056400,28
19,8,3500007700-3500056400,32
19,9,3500007700-3500056400,37
19,10,3500007700-3500056400,38
19,11,3500007700-3500056400,36
19,12,3500007700-3500056400,36
19,13,3500007700-3500056400,35
19,14,3500007700-3500056400,0
19,15,3500007700-3500056400,36
19,16,3500007700-3500056400,36
19,17,3500007700-3500056400,34
19,18,3500007700-3500056400,32
19,19,3500007700-3500056400,38
19,20,3500007700-3500056400,42
19,21,3500007700-3500056400,40
19,22,3500007700-3500056400,40
19,23,3500007700-3500056400,45
19,0,3500007700-3500081900,44
19,1,3500007700-3500081900,47
19,2,3500007700-3500081900,45
19,3,3500007700-3500081900,43
19,4,3500007700-3500081900,42
19,5,3500007700-3500081900,45
19,6,3500007700-3500081900,42
19,7,3500007700-3500081900,28
19,8,3500007700-3500081900,32
19,9,3500007700-3500081900,37
19,10,3500007700-3500081900,38
19,11,3500007700-3500081900,36
19,12,3500007700-3500081900,36
19,13,3500007700-3500081900,35
19,14,3500007700-3500081900,0
19,15,3500007700-3500081900,36
19,16,3500007700-3500081900,36
19,17,3500007700-3500081900,34
19,18,3500007700-3500081900,32
19,19,3500007700-3500081900,38
19,20,3500007700-3500081900,42
19,21,3500007700-3500081900,40
19,22,3500007700-3500081900,40
19,23,3500007700-3500081900,45
20,0,3500007700-3500056400,45
20,1,3500007700-3500056400,46
20,2,3500007700-3500056400,50
20,3,3500007700-3500056400,50
20,4,3500007700-3500056400,48
20,5,3500007700-3500056400,47
20,6,3500007700-3500056400,42
20,7,3500007700-3500056400,36
20,8,3500007700-3500056400,38
20,9,3500007700-3500056400,40
20,10,3500007700-3500056400,40
20,11,3500007700-3500056400,36
20,12,3500007700-3500056400,35
20,13,3500007700-3500056400,34
20,14,3500007700-3500056400,0
20,15,3500007700-3500056400,32
20,16,3500007700-3500056400,31
20,17,3500007700-3500056400,35
20,18,3500007700-3500056400,36
20,19,3500007700-3500056400,37
20,20,3500007700-3500056400,40
20,21,3500007700-3500056400,42
20,22,3500007700-3500056400,45
20,23,3500007700-3500056400,51
20,0,3500007700-3500081900,45
20,1,3500007700-3500081900,46
20,2,3500007700-3500081900,50
20,3,3500007700-3500081900,50
20,4,3500007700-3500081900,48
20,5,3500007700-3500081900,47
20,6,3500007700-3500081900,42
20,7,3500007700-3500081900,36
20,8,3500007700-3500081900,38
20,9,3500007700-3500081900,40
20,10,3500007700-3500081900,40
20,11,3500007700-3500081900,36
20,12,3500007700-3500081900,35
20,13,3500007700-3500081900,34
20,14,3500007700-3500081900,0
20,15,3500007700-3500081900,32
20,16,3500007700-3500081900,31
20,17,3500007700-3500081900,35
20,18,3500007700-3500081900,36
20,19,3500007700-3500081900,37
20,20,3500007700-3500081900,40
20,21,3500007700-3500081900,42
20,22,3500007700-3500081900,45
20,23,3500007700-3500081900,51
21,0,3500007700-3500056400,46
21,1,3500007700-3500056400,48
21,2,3500007700-3500056400,48
21,3,3500007700-3500056400,47
21,4,3500007700-3500056400,48
21,5,3500007700-3500056400,49
21,6,3500007700-3500056400,52
21,7,3500007700-3500056400,46
21,8,3500007700-3500056400,42
21,9,3500007700-3500056400,40
21,10,3500007700-3500056400,41
21,11,3500007700-3500056400,40
21,12,3500007700-3500056400,40
21,13,3500007700-3500056400,38
21,14,3500007700-3500056400,0
21,15,3500007700-3500056400,38
21,16,3500007700-3500056400,38
21,17,3500007700-3500056400,38
21,18,3500007700-3500056400,38
21,19,3500007700-3500056400,40
21,20,3500007700-3500056400,44
21,21,3500007700-3500056400,45
21,22,3500007700-3500056400,48
21,23,3500007700-3500056400,48
21,0,3500007700-3500081900,46
21,1,3500007700-3500081900,48
21,2,3500007700-3500081900,48
21,3,3500007700-3500081900,47
21,4,3500007700-3500081900,48
21,5,3500007700-3500081900,49
21,6,3500007700-3500081900,52
21,7,3500007700-3500081900,46
21,8,3500007700-3500081900,42
21,9,3500007700-3500081900,40
21,10,3500007700-3500081900,41
21,11,3500007700-3500081900,40
21,12,3500007700-3500081900,40
21,13,3500007700-3500081900,38
21,14,3500007700-3500081900,0
21,15,3500007700-3500081900,38
21,16,3500007700-3500081900,38
21,17,3500007700-3500081900,38
21,18,3500007700-3500081900,38
21,19,3500007700-3500081900,40
21,20,3500007700-3500081900,44
21,21,3500007700-3500081900,45
21,22,3500007700-3500081900,48
21,23,3500007700-3500081900,48
22,0,3500007700-3500056400,44
22,1,3500007700-3500056400,45
22,2,3500007700-3500056400,46
22,3,3500007700-3500056400,49
22,4,3500007700-3500056400,45
22,5,3500007700-3500056400,43
22,6,3500007700-3500056400,40
22,7,3500007700-3500056400,31
22,8,3500007700-3500056400,35
22,9,3500007700-3500056400,37
22,10,3500007700-3500056400,33
22,11,3500007700-3500056400,34
22,12,3500007700-3500056400,36
22,13,3500007700-3500056400,35
22,14,3500007700-3500056400,0
22,15,3500007700-3500056400,37
22,16,3500007700-3500056400,36
22,17,3500007700-3500056400,37
22,18,3500007700-3500056400,34
22,19,3500007700-3500056400,36
22,20,3500007700-3500056400,40
22,21,3500007700-3500056400,39
22,22,3500007700-3500056400,40
22,23,3500007700-3500056400,38
22,0,3500007700-3500081900,44
22,1,3500007700-3500081900,45
22,2,3500007700-3500081900,46
22,3,3500007700-3500081900,49
22,4,3500007700-3500081900,45
22,5,3500007700-3500081900,43
22,6,3500007700-3500081900,40
22,7,3500007700-3500081900,31
22,8,3500007700-3500081900,35
22,9,3500007700-3500081900,37
22,10,3500007700-3500081900,33
22,11,3500007700-3500081900,34
22,12,3500007700-3500081900,36
22,13,3500007700-3500081900,35
22,14,3500007700-3500081900,0
22,15,3500007700-3500081900,37
22,16,3500007700-3500081900,36
22,17,3500007700-3500081900,37
22,18,3500007700-3500081900,34
22,19,3500007700-3500081900,36
22,20,3500007700-3500081900,40
22,21,3500007700-3500081900,39
22,22,3500007700-3500081900,40
22,23,3500007700-3500081900,38
23,0,3500007700-3500056400,40
23,1,3500007700-3500056400,43
23,2,3500007700-3500056400,43
23,3,3500007700-3500056400,44
23,4,3500007700-3500056400,43
23,5,3500007700-3500056400,44
23,6,3500007700-3500056400,40
23,7,3500007700-3500056400,30
23,8,3500007700-3500056400,36
23,9,3500007700-3500056400,39
23,10,3500007700-3500056400,38
23,11,3500007700-3500056400,38
23,12,3500007700-3500056400,38
23,13,3500007700-3500056400,36
23,14,3500007700-3500056400,0
23,15,3500007700-3500056400,35
23,16,3500007700-3500056400,38
23,17,3500007700-3500056400,37
23,18,3500007700-3500056400,33
23,19,3500007700-3500056400,42
23,20,3500007700-3500056400,44
23,21,3500007700-3500056400,44
23,22,3500007700-3500056400,43
23,23,3500007700-3500056400,46
23,0,3500007700-3500081900,40
23,1,3500007700-3500081900,43
23,2,3500007700-3500081900,43
23,3,3500007700-3500081900,44
23,4,3500007700-3500081900,43
23,5,3500007700-3500081900,44
23,6,3500007700-3500081900,40
23,7,3500007700-3500081900,30
23,8,3500007700-3500081900,36
23,9,3500007700-3500081900,39
23,10,3500007700-3500081900,38
23,11,3500007700-3500081900,38
23,12,3500007700-3500081900,38
23,13,3500007700-3500081900,36
23,14,3500007700-3500081900,0
23,15,3500007700-3500081900,35
23,16,3500007700-3500081900,38
23,17,3500007700-3500081900,37
23,18,3500007700-3500081900,33
23,19,3500007700-3500081900,42
23,20,3500007700-3500081900,44
23,21,3500007700-3500081900,44
23,22,3500007700-3500081900,43
23,23,3500007700-3500081900,46
24,0,3500007700-3500056400,48
24,1,3500007700-3500056400,47
24,2,3500007700-3500056400,48
24,3,3500007700-3500056400,49
24,4,3500007700-3500056400,49
24,5,3500007700-3500056400,48
24,6,3500007700-3500056400,42
24,7,3500007700-3500056400,29
24,8,3500007700-3500056400,36
24,9,3500007700-3500056400,38
24,10,3500007700-3500056400,33
24,11,3500007700-3500056400,36
24,12,3500007700-3500056400,38
24,13,3500007700-3500056400,36
24,14,3500007700-3500056400,0
24,15,3500007700-3500056400,35
24,16,3500007700-3500056400,36
24,17,3500007700-3500056400,39
24,18,3500007700-3500056400,37
24,19,3500007700-3500056400,36
24,20,3500007700-3500056400,37
24,21,3500007700-3500056400,39
24,22,3500007700-3500056400,41
24,23,3500007700-3500056400,47
24,0,3500007700-3500081900,48
24,1,3500007700-3500081900,47
24,2,3500007700-3500081900,48
24,3,3500007700-3500081900,49
24,4,3500007700-3500081900,49
24,5,3500007700-3500081900,48
24,6,3500007700-3500081900,42
24,7,3500007700-3500081900,29
24,8,3500007700-3500081900,36
24,9,3500007700-3500081900,38
24,10,3500007700-3500081900,33
24,11,3500007700-3500081900,36
24,12,3500007700-3500081900,38
24,13,3500007700-3500081900,36
24,14,3500007700-3500081900,0
24,15,3500007700-3500081900,35
24,16,3500007700-3500081900,36
24,17,3500007700-3500081900,39
24,18,3500007700-3500081900,37
24,19,3500007700-3500081900,36
24,20,3500007700-3500081900,37
24,21,3500007700-3500081900,39
24,22,3500007700-3500081900,41
24,23,3500007700-3500081900,47
25,0,3500007700-3500056400,46
25,1,3500007700-3500056400,46
25,2,3500007700-3500056400,46
25,3,3500007700-3500056400,47
25,4,3500007700-3500056400,46
25,5,3500007700-3500056400,47
25,6,3500007700-3500056400,44
25,7,3500007700-3500056400,27
25,8,3500007700-3500056400,34
25,9,3500007700-3500056400,37
25,10,3500007700-3500056400,38
25,11,3500007700-3500056400,37
25,12,3500007700-3500056400,38
25,13,3500007700-3500056400,36
25,14,3500007700-3500056400,0
25,15,3500007700-3500056400,35
25,16,3500007700-3500056400,35
25,17,3500007700-3500056400,37
25,18,3500007700-3500056400,35
25,19,3500007700-3500056400,36
25,20,3500007700-3500056400,42
25,21,3500007700-3500056400,41
25,22,3500007700-3500056400,41
25,23,3500007700-3500056400,46
25,0,3500007700-3500081900,46
25,1,3500007700-3500081900,46
25,2,3500007700-3500081900,46
25,3,3500007700-3500081900,47
25,4,3500007700-3500081900,46
25,5,3500007700-3500081900,47
25,6,3500007700-3500081900,44
25,7,3500007700-3500081900,27
25,8,3500007700-3500081900,34
25,9,3500007700-3500081900,37
25,10,3500007700-3500081900,38
25,11,3500007700-3500081900,37
25,12,3500007700-3500081900,38
25,13,3500007700-3500081900,36
25,14,3500007700-3500081900,0
25,15,3500007700-3500081900,35
25,16,3500007700-3500081900,35
25,17,3500007700-3500081900,37
25,18,3500007700-3500081900,35
25,19,3500007700-3500081900,36
25,20,3500007700-3500081900,42
25,21,3500007700-3500081900,41
25,22,3500007700-3500081900,41
25,23,3500007700-3500081900,46
26,0,3500007700-3500056400,44
26,1,3500007700-3500056400,46
26,2,3500007700-3500056400,51
26,3,3500007700-3500056400,52
26,4,3500007700-3500056400,51
26,5,3500007700-3500056400,50
26,6,3500007700-3500056400,45
26,7,3500007700-3500056400,36
26,8,3500007700-3500056400,41
26,9,3500007700-3500056400,39
26,10,3500007700-3500056400,36
26,11,3500007700-3500056400,36
26,12,3500007700-3500056400,37
26,13,3500007700-3500056400,33
26,14,3500007700-3500056400,0
26,15,3500007700-3500056400,36
26,16,3500007700-3500056400,34
26,17,3500007700-3500056400,33
26,18,3500007700-3500056400,34
26,19,3500007700-3500056400,38
26,20,3500007700-3500056400,39
26,21,3500007700-3500056400,44
26,22,3500007700-3500056400,47
26,23,3500007700-3500056400,49
26,0,3500007700-3500081900,44
26,1,3500007700-3500081900,46
26,2,3500007700-3500081900,51
26,3,3500007700-3500081900,52
26,4,3500007700-3500081900,51
26,5,3500007700-3500081900,50
26,6,3500007700-3500081900,45
26,7,3500007700-3500081900,36
26,8,3500007700-3500081900,41
26,9,3500007700-3500081900,39
26,10,3500007700-3500081900,36
26,11,3500007700-3500081900,36
26,12,3500007700-3500081900,37
26,13,3500007700-3500081900,33
26,14,3500007700-3500081900,0
26,15,3500007700-3500081900,36
26,16,3500007700-3500081900,34
26,17,3500007700-3500081900,33
26,18,3500007700-3500081900,34
26,19,3500007700-3500081900,38
26,20,3500007700-3500081900,39
26,21,3500007700-3500081900,44
26,22,3500007700-3500081900,47
26,23,3500007700-3500081900,49
27,0,3500007700-3500056400,47
27,1,3500007700-3500056400,47
27,2,3500007700-3500056400,46
27,3,3500007700-3500056400,47
27,4,3500007700-3500056400,46
27,5,3500007700-3500056400,46
27,6,3500007700-3500056400,41
27,7,3500007700-3500056400,36
27,8,3500007700-3500056400,39
27,9,3500007700-3500056400,41
27,10,3500007700-3500056400,38
27,11,3500007700-3500056400,36
27,12,3500007700-3500056400,36
27,13,3500007700-3500056400,34
27,14,3500007700-3500056400,0
27,15,3500007700-3500056400,34
27,16,3500007700-3500056400,35
27,17,3500007700-3500056400,37
27,18,3500007700-3500056400,40
27,19,3500007700-3500056400,38
27,20,3500007700-3500056400,41
27,21,3500007700-3500056400,42
27,22,3500007700-3500056400,44
27,23,3500007700-3500056400,45
27,0,3500007700-3500081900,47
27,1,3500007700-3500081900,47
27,2,3500007700-3500081900,46
27,3,3500007700-3500081900,47
27,4,3500007700-3500081900,46
27,5,3500007700-3500081900,46
27,6,3500007700-3500081900,41
27,7,3500007700-3500081900,36
27,8,3500007700-3500081900,39
27,9,3500007700-3500081900,41
27,10,3500007700-3500081900,38
27,11,3500007700-3500081900,36
27,12,3500007700-3500081900,36
27,13,3500007700-3500081900,34
27,14,3500007700-3500081900,0
27,15,3500007700-3500081900,34
27,16,3500007700-3500081900,35
27,17,3500007700-3500081900,37
27,18,3500007700-3500081900,40
27,19,3500007700-3500081900,38
27,20,3500007700-3500081900,41
27,21,3500007700-3500081900,42
27,22,3500007700-3500081900,44
27,23,3500007700-3500081900,45
28,0,3500007700-3500056400,44
28,1,3500007700-3500056400,45
28,2,3500007700-3500056400,45
28,3,3500007700-3500056400,48
28,4,3500007700-3500056400,49
28,5,3500007700-3500056400,47
28,6,3500007700-3500056400,43
28,7,3500007700-3500056400,41
28,8,3500007700-3500056400,39
28,9,3500007700-3500056400,38
28,10,3500007700-3500056400,41
28,11,3500007700-3500056400,38
28,12,3500007700-3500056400,36
28,13,3500007700-3500056400,30
28,14,3500007700-3500056400,0
28,15,3500007700-3500056400,41
28,16,3500007700-3500056400,41
28,17,3500007700-3500056400,40
28,18,3500007700-3500056400,39
28,19,3500007700-3500056400,39
28,20,3500007700-3500056400,42
28,21,3500007700-3500056400,43
28,22,3500007700-3500056400,43
28,23,3500007700-3500056400,47
28,0,3500007700-3500081900,44
28,1,3500007700-3500081900,45
28,2,3500007700-3500081900,45
28,3,3500007700-3500081900,48
28,4,3500007700-3500081900,49
28,5,3500007700-3500081900,47
28,6,3500007700-3500081900,43
28,7,3500007700-3500081900,41
28,8,3500007700-3500081900,39
28,9,3500007700-3500081900,38
28,10,3500007700-3500081900,41
28,11,3500007700-3500081900,38
28,12,3500007700-3500081900,36
28,13,3500007700-3500081900,30
28,14,3500007700-3500081900,0
28,15,3500007700-3500081900,41
28,16,3500007700-3500081900,41
28,17,3500007700-3500081900,40
28,18,3500007700-3500081900,39
28,19,3500007700-3500081900,39
28,20,3500007700-3500081900,42
28,21,3500007700-3500081900,43
28,22,3500007700-3500081900,43
28,23,3500007700-3500081900,47
29,0,3500007700-3500056400,43
29,1,3500007700-3500056400,47
29,2,3500007700-3500056400,47
29,3,3500007700-3500056400,47
29,4,3500007700-3500056400,46
29,5,3500007700-3500056400,43
29,6,3500007700-3500056400,39
29,7,3500007700-3500056400,28
29,8,3500007700-3500056400,37
29,9,3500007700-3500056400,37
29,10,3500007700-3500056400,28
29,11,3500007700-3500056400,33
29,12,3500007700-3500056400,33
29,13,3500007700-3500056400,37
29,14,3500007700-3500056400,0
29,15,3500007700-3500056400,37
29,16,3500007700-3500056400,38
29,17,3500007700-3500056400,35
29,18,3500007700-3500056400,34
29,19,3500007700-3500056400,38
29,20,3500007700-3500056400,39
29,21,3500007700-3500056400,40
29,22,3500007700-3500056400,42
29,23,3500007700-3500056400,47
29,0,3500007700-3500081900,43
29,1,3500007700-3500081900,47
29,2,3500007700-3500081900,47
29,3,3500007700-3500081900,47
29,4,3500007700-3500081900,46
29,5,3500007700-3500081900,43
29,6,3500007700-3500081900,39
29,7,3500007700-3500081900,28
29,8,3500007700-3500081900,37
29,9,3500007700-3500081900,37
29,10,3500007700-3500081900,28
29,11,3500007700-3500081900,33
29,12,3500007700-3500081900,33
29,13,3500007700-3500081900,37
29,14,3500007700-3500081900,0
29,15,3500007700-3500081900,37
29,16,3500007700-3500081900,38
29,17,3500007700-3500081900,35
29,18,3500007700-3500081900,34
29,19,3500007700-3500081900,38
29,20,3500007700-3500081900,39
29,21,3500007700-3500081900,40
29,22,3500007700-3500081900,42
29,23,3500007700-3500081900,47
30,0,3500007700-3500056400,48
30,1,3500007700-3500056400,50
30,2,3500007700-3500056400,50
30,3,3500007700-3500056400,50
30,4,3500007700-3500056400,51
30,5,3500007700-3500056400,50
30,6,3500007700-3500056400,41
30,7,3500007700-3500056400,27
30,8,3500007700-3500056400,33
30,9,3500007700-3500056400,38
30,10,3500007700-3500056400,38
30,11,3500007700-3500056400,36
30,12,3500007700-3500056400,36
30,13,3500007700-3500056400,37
30,14,3500007700-3500056400,0
30,15,3500007700-3500056400,34
30,16,3500007700-3500056400,36
30,17,3500007700-3500056400,33
30,18,3500007700-3500056400,33
30,19,3500007700-3500056400,37
30,20,3500007700-3500056400,39
30,21,3500007700-3500056400,38
30,22,3500007700-3500056400,42
30,23,3500007700-3500056400,48
30,0,3500007700-3500081900,48
30,1,3500007700-3500081900,50
30,2,3500007700-3500081900,50
30,3,3500007700-3500081900,50
30,4,3500007700-3500081900,51
30,5,3500007700-3500081900,50
30,6,3500007700-3500081900,41
30,7,3500007700-3500081900,27
30,8,3500007700-3500081900,33
30,9,3500007700-3500081900,38
30,10,3500007700-3500081900,38
30,11,3500007700-3500081900,36
30,12,3500007700-3500081900,36
30,13,3500007700-3500081900,37
30,14,3500007700-3500081900,0
30,15,3500007700-3500081900,34
30,16,3500007700-3500081900,36
30,17,3500007700-3500081900,33
30,18,3500007700-3500081900,33
30,19,3500007700-3500081900,37
30,20,3500007700-3500081900,39
30,21,3500007700-3500081900,38
30,22,3500007700-3500081900,42
30,23,3500007700-3500081900,48
1,0,3500081900-3500007700,47
1,1,3500081900-3500007700,49
1,2,3500081900-3500007700,47
1,3,3500081900-3500007700,47
1,4,3500081900-3500007700,46
1,5,3500081900-3500007700,47
1,6,3500081900-3500007700,48
1,7,3500081900-3500007700,48
1,8,3500081900-3500007700,49
1,9,3500081900-3500007700,49
1,10,3500081900-3500007700,46
1,11,3500081900-3500007700,48
1,12,3500081900-3500007700,48
1,13,3500081900-3500007700,47
1,14,3500081900-3500007700,0
1,15,3500081900-3500007700,47
1,16,3500081900-3500007700,48
1,17,3500081900-3500007700,48
1,18,3500081900-3500007700,48
1,19,3500081900-3500007700,46
1,20,3500081900-3500007700,47
1,21,3500081900-3500007700,49
1,22,3500081900-3500007700,48
1,23,3500081900-3500007700,45
2,0,3500081900-3500007700,49
2,1,3500081900-3500007700,46
2,2,3500081900-3500007700,47
2,3,3500081900-3500007700,49
2,4,3500081900-3500007700,47
2,5,3500081900-3500007700,49
2,6,3500081900-3500007700,46
2,7,3500081900-3500007700,49
2,8,3500081900-3500007700,48
2,9,3500081900-3500007700,47
2,10,3500081900-3500007700,47
2,11,3500081900-3500007700,47
2,12,3500081900-3500007700,47
2,13,3500081900-3500007700,47
2,14,3500081900-3500007700,0
2,15,3500081900-3500007700,47
2,16,3500081900-3500007700,48
2,17,3500081900-3500007700,48
2,18,3500081900-3500007700,48
2,19,3500081900-3500007700,47
2,20,3500081900-3500007700,46
2,21,3500081900-3500007700,47
2,22,3500081900-3500007700,47
2,23,3500081900-3500007700,47
3,0,3500081900-3500007700,47
