date,time,road,speed,max_speed,speed_ratio
27,17,3500058900-3500060860,19,50,0.38
27,18,3500058900-3500060860,19,50,0.38
27,19,3500058900-3500060860,20,50,0.4
27,20,3500058900-3500060860,20,50,0.4
27,21,3500058900-3500060860,23,50,0.46
27,22,3500058900-3500060860,26,50,0.52
27,23,3500058900-3500060860,29,50,0.58
27,0,3500060860-3500060800,28,50,0.56
27,1,3500060860-3500060800,26,50,0.52
27,2,3500060860-3500060800,33,50,0.66
27,3,3500060860-3500060800,39,50,0.78
27,4,3500060860-3500060800,37,50,0.74
27,5,3500060860-3500060800,34,50,0.68
27,6,3500060860-3500060800,29,50,0.58
27,7,3500060860-3500060800,25,50,0.5
27,8,3500060860-3500060800,26,50,0.52
27,9,3500060860-3500060800,22,50,0.44
27,10,3500060860-3500060800,22,50,0.44
27,11,3500060860-3500060800,19,50,0.38
27,12,3500060860-3500060800,19,50,0.38
27,13,3500060860-3500060800,18,50,0.36
27,14,3500060860-3500060800,0,50,0.0
27,15,3500060860-3500060800,19,50,0.38
27,16,3500060860-3500060800,19,50,0.38
27,17,3500060860-3500060800,19,50,0.38
27,18,3500060860-3500060800,19,50,0.38
27,19,3500060860-3500060800,20,50,0.4
27,20,3500060860-3500060800,20,50,0.4
27,21,3500060860-3500060800,23,50,0.46
27,22,3500060860-3500060800,26,50,0.52
27,23,3500060860-3500060800,29,50,0.58
27,0,3500060800-3500060850,28,50,0.56
27,1,3500060800-3500060850,26,50,0.52
27,2,3500060800-3500060850,33,50,0.66
27,3,3500060800-3500060850,39,50,0.78
27,4,3500060800-3500060850,37,50,0.74
27,5,3500060800-3500060850,34,50,0.68
27,6,3500060800-3500060850,29,50,0.58
27,7,3500060800-3500060850,25,50,0.5
27,8,3500060800-3500060850,26,50,0.52
27,9,3500060800-3500060850,22,50,0.44
27,10,3500060800-3500060850,22,50,0.44
27,11,3500060800-3500060850,19,50,0.38
27,12,3500060800-3500060850,19,50,0.38
27,13,3500060800-3500060850,18,50,0.36
27,14,3500060800-3500060850,0,50,0.0
27,15,3500060800-3500060850,19,50,0.38
27,16,3500060800-3500060850,19,50,0.38
27,17,3500060800-3500060850,19,50,0.38
27,18,3500060800-3500060850,19,50,0.38
27,19,3500060800-3500060850,20,50,0.4
27,20,3500060800-3500060850,20,50,0.4
27,21,3500060800-3500060850,23,50,0.46
27,22,3500060800-3500060850,26,50,0.52
27,23,3500060800-3500060850,29,50,0.58
27,0,3500060850-3510021200,28,50,0.56
27,1,3500060850-3510021200,26,50,0.52
27,2,3500060850-3510021200,33,50,0.66
27,3,3500060850-3510021200,39,50,0.78
27,4,3500060850-3510021200,37,50,0.74
27,5,3500060850-3510021200,34,50,0.68
27,6,3500060850-3510021200,29,50,0.58
27,7,3500060850-3510021200,25,50,0.5
27,8,3500060850-3510021200,26,50,0.52
27,9,3500060850-3510021200,22,50,0.44
27,10,3500060850-3510021200,22,50,0.44
27,11,3500060850-3510021200,19,50,0.38
27,12,3500060850-3510021200,19,50,0.38
27,13,3500060850-3510021200,18,50,0.36
27,14,3500060850-3510021200,0,50,0.0
27,15,3500060850-3510021200,19,50,0.38
27,16,3500060850-3510021200,19,50,0.38
27,17,3500060850-3510021200,19,50,0.38
27,18,3500060850-3510021200,19,50,0.38
27,19,3500060850-3510021200,20,50,0.4
27,20,3500060850-3510021200,20,50,0.4
27,21,3500060850-3510021200,23,50,0.46
27,22,3500060850-3510021200,26,50,0.52
27,23,3500060850-3510021200,29,50,0.58
27,0,3510021200-3510021250,24,50,0.48
27,1,3510021200-3510021250,24,50,0.48
27,2,3510021200-3510021250,25,50,0.5
27,3,3510021200-3510021250,29,50,0.58
27,4,3510021200-3510021250,33,50,0.66
27,5,3510021200-3510021250,34,50,0.68
27,6,3510021200-3510021250,30,50,0.6
27,7,3510021200-3510021250,28,50,0.56
27,8,3510021200-3510021250,24,50,0.48
27,9,3510021200-3510021250,22,50,0.44
27,10,3510021200-3510021250,22,50,0.44
27,11,3510021200-3510021250,21,50,0.42
27,12,3510021200-3510021250,21,50,0.42
27,13,3510021200-3510021250,18,50,0.36
27,14,3510021200-3510021250,0,50,0.0
27,15,3510021200-3510021250,20,50,0.4
27,16,3510021200-3510021250,19,50,0.38
27,17,3510021200-3510021250,22,50,0.44
27,18,3510021200-3510021250,24,50,0.48
27,19,3510021200-3510021250,23,50,0.46
27,20,3510021200-3510021250,24,50,0.48
27,21,3510021200-3510021250,25,50,0.5
27,22,3510021200-3510021250,28,50,0.56
27,23,3510021200-3510021250,29,50,0.58
27,0,3510021250-3510021500,24,50,0.48
27,1,3510021250-3510021500,24,50,0.48
27,2,3510021250-3510021500,25,50,0.5
27,3,3510021250-3510021500,29,50,0.58
27,4,3510021250-3510021500,33,50,0.66
27,5,3510021250-3510021500,34,50,0.68
27,6,3510021250-3510021500,30,50,0.6
27,7,3510021250-3510021500,28,50,0.56
27,8,3510021250-3510021500,24,50,0.48
27,9,3510021250-3510021500,22,50,0.44
27,10,3510021250-3510021500,22,50,0.44
27,11,3510021250-3510021500,21,50,0.42
27,12,3510021250-3510021500,21,50,0.42
27,13,3510021250-3510021500,18,50,0.36
27,14,3510021250-3510021500,0,50,0.0
27,15,3510021250-3510021500,20,50,0.4
27,16,3510021250-3510021500,19,50,0.38
27,17,3510021250-3510021500,22,50,0.44
27,18,3510021250-3510021500,24,50,0.48
27,19,3510021250-3510021500,23,50,0.46
27,20,3510021250-3510021500,24,50,0.48
27,21,3510021250-3510021500,25,50,0.5
27,22,3510021250-3510021500,28,50,0.56
27,23,3510021250-3510021500,29,50,0.58
27,0,3510021500-3510021800,32,50,0.64
27,1,3510021500-3510021800,30,50,0.6
27,2,3510021500-3510021800,31,50,0.62
27,3,3510021500-3510021800,31,50,0.62
27,4,3510021500-3510021800,31,50,0.62
27,5,3510021500-3510021800,31,50,0.62
27,6,3510021500-3510021800,27,50,0.54
27,7,3510021500-3510021800,29,50,0.58
27,8,3510021500-3510021800,31,50,0.62
27,9,3510021500-3510021800,26,50,0.52
27,10,3510021500-3510021800,24,50,0.48
27,11,3510021500-3510021800,18,50,0.36
27,12,3510021500-3510021800,22,50,0.44
27,13,3510021500-3510021800,22,50,0.44
27,14,3510021500-3510021800,0,50,0.0
27,15,3510021500-3510021800,26,50,0.52
27,16,3510021500-3510021800,25,50,0.5
27,17,3510021500-3510021800,24,50,0.48
27,18,3510021500-3510021800,24,50,0.48
27,19,3510021500-3510021800,26,50,0.52
27,20,3510021500-3510021800,28,50,0.56
27,21,3510021500-3510021800,28,50,0.56
27,22,3510021500-3510021800,31,50,0.62
27,23,3510021500-3510021800,28,50,0.56
27,0,3510021800-3510021500,33,50,0.66
27,1,3510021800-3510021500,34,50,0.68
27,2,3510021800-3510021500,37,50,0.74
27,3,3510021800-3510021500,35,50,0.7
27,4,3510021800-3510021500,37,50,0.74
27,5,3510021800-3510021500,37,50,0.74
27,6,3510021800-3510021500,35,50,0.7
27,7,3510021800-3510021500,36,50,0.72
27,8,3510021800-3510021500,31,50,0.62
27,9,3510021800-3510021500,30,50,0.6
27,10,3510021800-3510021500,27,50,0.54
27,11,3510021800-3510021500,22,50,0.44
27,12,3510021800-3510021500,22,50,0.44
27,13,3510021800-3510021500,21,50,0.42
27,14,3510021800-3510021500,0,50,0.0
27,15,3510021800-3510021500,24,50,0.48
27,16,3510021800-3510021500,24,50,0.48
27,17,3510021800-3510021500,23,50,0.46
27,18,3510021800-3510021500,21,50,0.42
27,19,3510021800-3510021500,24,50,0.48
27,20,3510021800-3510021500,25,50,0.5
27,21,3510021800-3510021500,29,50,0.58
27,22,3510021800-3510021500,31,50,0.62
27,23,3510021800-3510021500,32,50,0.64
27,0,3510021500-3510021250,39,50,0.78
27,1,3510021500-3510021250,29,50,0.58
27,2,3510021500-3510021250,29,50,0.58
27,3,3510021500-3510021250,32,50,0.64
27,4,3510021500-3510021250,30,50,0.6
27,5,3510021500-3510021250,26,50,0.52
27,6,3510021500-3510021250,31,50,0.62
27,7,3510021500-3510021250,42,50,0.84
27,8,3510021500-3510021250,34,50,0.68
27,9,3510021500-3510021250,30,50,0.6
27,10,3510021500-3510021250,23,50,0.46
27,11,3510021500-3510021250,21,50,0.42
27,12,3510021500-3510021250,20,50,0.4
27,13,3510021500-3510021250,22,50,0.44
27,14,3510021500-3510021250,0,50,0.0
27,15,3510021500-3510021250,27,50,0.54
27,16,3510021500-3510021250,27,50,0.54
27,17,3510021500-3510021250,30,50,0.6
27,18,3510021500-3510021250,29,50,0.58
27,19,3510021500-3510021250,25,50,0.5
27,20,3510021500-3510021250,26,50,0.52
27,21,3510021500-3510021250,32,50,0.64
27,22,3510021500-3510021250,44,50,0.88
27,23,3510021500-3510021250,40,50,0.8
27,0,3510021250-3510021200,39,50,0.78
27,1,3510021250-3510021200,29,50,0.58
27,2,3510021250-3510021200,29,50,0.58
27,3,3510021250-3510021200,32,50,0.64
27,4,3510021250-3510021200,30,50,0.6
27,5,3510021250-3510021200,26,50,0.52
27,6,3510021250-3510021200,31,50,0.62
27,7,3510021250-3510021200,42,50,0.84
27,8,3510021250-3510021200,34,50,0.68
27,9,3510021250-3510021200,30,50,0.6
27,10,3510021250-3510021200,23,50,0.46
27,11,3510021250-3510021200,21,50,0.42
27,12,3510021250-3510021200,20,50,0.4
27,13,3510021250-3510021200,22,50,0.44
27,14,3510021250-3510021200,0,50,0.0
27,15,3510021250-3510021200,27,50,0.54
27,16,3510021250-3510021200,27,50,0.54
27,17,3510021250-3510021200,30,50,0.6
27,18,3510021250-3510021200,29,50,0.58
27,19,3510021250-3510021200,25,50,0.5
27,20,3510021250-3510021200,26,50,0.52
27,21,3510021250-3510021200,32,50,0.64
27,22,3510021250-3510021200,44,50,0.88
27,23,3510021250-3510021200,40,50,0.8
27,0,3510021200-3500060850,32,50,0.64
27,1,3510021200-3500060850,35,50,0.7
27,2,3510021200-3500060850,39,50,0.78
27,3,3510021200-3500060850,37,50,0.74
27,4,3510021200-3500060850,35,50,0.7
27,5,3510021200-3500060850,35,50,0.7
27,6,3510021200-3500060850,31,50,0.62
27,7,3510021200-3500060850,27,50,0.54
27,8,3510021200-3500060850,29,50,0.58
27,9,3510021200-3500060850,27,50,0.54
27,10,3510021200-3500060850,25,50,0.5
27,11,3510021200-3500060850,18,50,0.36
27,12,3510021200-3500060850,16,50,0.32
27,13,3510021200-3500060850,16,50,0.32
27,14,3510021200-3500060850,0,50,0.0
27,15,3510021200-3500060850,20,50,0.4
27,16,3510021200-3500060850,20,50,0.4
27,17,3510021200-3500060850,22,50,0.44
27,18,3510021200-3500060850,21,50,0.42
27,19,3510021200-3500060850,21,50,0.42
27,20,3510021200-3500060850,26,50,0.52
27,21,3510021200-3500060850,28,50,0.56
27,22,3510021200-3500060850,34,50,0.68
27,23,3510021200-3500060850,37,50,0.74
27,0,3500060850-3500060800,32,50,0.64
27,1,3500060850-3500060800,35,50,0.7
27,2,3500060850-3500060800,39,50,0.78
27,3,3500060850-3500060800,37,50,0.74
27,4,3500060850-3500060800,35,50,0.7
27,5,3500060850-3500060800,35,50,0.7
27,6,3500060850-3500060800,31,50,0.62
27,7,3500060850-3500060800,27,50,0.54
27,8,3500060850-3500060800,29,50,0.58
27,9,3500060850-3500060800,27,50,0.54
27,10,3500060850-3500060800,25,50,0.5
27,11,3500060850-3500060800,18,50,0.36
27,12,3500060850-3500060800,16,50,0.32
27,13,3500060850-3500060800,16,50,0.32
27,14,3500060850-3500060800,0,50,0.0
27,15,3500060850-3500060800,20,50,0.4
27,16,3500060850-3500060800,20,50,0.4
27,17,3500060850-3500060800,22,50,0.44
27,18,3500060850-3500060800,21,50,0.42
27,19,3500060850-3500060800,21,50,0.42
27,20,3500060850-3500060800,26,50,0.52
27,21,3500060850-3500060800,28,50,0.56
27,22,3500060850-3500060800,34,50,0.68
27,23,3500060850-3500060800,37,50,0.74
27,0,3500060800-3500060860,32,50,0.64
27,1,3500060800-3500060860,35,50,0.7
27,2,3500060800-3500060860,39,50,0.78
27,3,3500060800-3500060860,37,50,0.74
27,4,3500060800-3500060860,35,50,0.7
27,5,3500060800-3500060860,35,50,0.7
27,6,3500060800-3500060860,31,50,0.62
27,7,3500060800-3500060860,27,50,0.54
27,8,3500060800-3500060860,29,50,0.58
27,9,3500060800-3500060860,27,50,0.54
27,10,3500060800-3500060860,25,50,0.5
27,11,3500060800-3500060860,18,50,0.36
27,12,3500060800-3500060860,16,50,0.32
27,13,3500060800-3500060860,16,50,0.32
27,14,3500060800-3500060860,0,50,0.0
27,15,3500060800-3500060860,20,50,0.4
27,16,3500060800-3500060860,20,50,0.4
27,17,3500060800-3500060860,22,50,0.44
27,18,3500060800-3500060860,21,50,0.42
27,19,3500060800-3500060860,21,50,0.42
27,20,3500060800-3500060860,26,50,0.52
27,21,3500060800-3500060860,28,50,0.56
27,22,3500060800-3500060860,34,50,0.68
27,23,3500060800-3500060860,37,50,0.74
27,0,3500060860-3500058900,32,50,0.64
27,1,3500060860-3500058900,35,50,0.7
27,2,3500060860-3500058900,39,50,0.78
27,3,3500060860-3500058900,37,50,0.74
27,4,3500060860-3500058900,35,50,0.7
27,5,3500060860-3500058900,35,50,0.7
27,6,3500060860-3500058900,31,50,0.62
27,7,3500060860-3500058900,27,50,0.54
27,8,3500060860-3500058900,29,50,0.58
27,9,3500060860-3500058900,27,50,0.54
27,10,3500060860-3500058900,25,50,0.5
27,11,3500060860-3500058900,18,50,0.36
27,12,3500060860-3500058900,16,50,0.32
27,13,3500060860-3500058900,16,50,0.32
27,14,3500060860-3500058900,0,50,0.0
27,15,3500060860-3500058900,20,50,0.4
27,16,3500060860-3500058900,20,50,0.4
27,17,3500060860-3500058900,22,50,0.44
27,18,3500060860-3500058900,21,50,0.42
27,19,3500060860-3500058900,21,50,0.42
27,20,3500060860-3500058900,26,50,0.52
27,21,3500060860-3500058900,28,50,0.56
27,22,3500060860-3500058900,34,50,0.68
27,23,3500060860-3500058900,37,50,0.74
27,0,3500058900-3500007100,32,50,0.64
27,1,3500058900-3500007100,35,50,0.7
27,2,3500058900-3500007100,39,50,0.78
27,3,3500058900-3500007100,37,50,0.74
27,4,3500058900-3500007100,35,50,0.7
27,5,3500058900-3500007100,35,50,0.7
27,6,3500058900-3500007100,31,50,0.62
27,7,3500058900-3500007100,27,50,0.54
27,8,3500058900-3500007100,29,50,0.58
27,9,3500058900-3500007100,27,50,0.54
27,10,3500058900-3500007100,25,50,0.5
27,11,3500058900-3500007100,18,50,0.36
27,12,3500058900-3500007100,16,50,0.32
27,13,3500058900-3500007100,16,50,0.32
27,14,3500058900-3500007100,0,50,0.0
27,15,3500058900-3500007100,20,50,0.4
27,16,3500058900-3500007100,20,50,0.4
27,17,3500058900-3500007100,22,50,0.44
27,18,3500058900-3500007100,21,50,0.42
27,19,3500058900-3500007100,21,50,0.42
27,20,3500058900-3500007100,26,50,0.52
27,21,3500058900-3500007100,28,50,0.56
27,22,3500058900-3500007100,34,50,0.68
27,23,3500058900-3500007100,37,50,0.74
27,0,3500007100-3500302300,17,60,0.28
27,1,3500007100-3500302300,19,60,0.32
27,2,3500007100-3500302300,19,60,0.32
27,3,3500007100-3500302300,19,60,0.32
27,4,3500007100-3500302300,18,60,0.3
27,5,3500007100-3500302300,18,60,0.3
27,6,3500007100-3500302300,27,60,0.45
27,7,3500007100-3500302300,38,60,0.63
27,8,3500007100-3500302300,36,60,0.6
27,9,3500007100-3500302300,43,60,0.72
27,10,3500007100-3500302300,28,60,0.47
27,11,3500007100-3500302300,23,60,0.38
27,12,3500007100-3500302300,22,60,0.37
27,13,3500007100-3500302300,21,60,0.35
27,14,3500007100-3500302300,0,60,0.0
27,15,3500007100-3500302300,22,60,0.37
27,16,3500007100-3500302300,24,60,0.4
27,17,3500007100-3500302300,24,60,0.4
27,18,3500007100-3500302300,25,60,0.42
27,19,3500007100-3500302300,27,60,0.45
27,20,3500007100-3500302300,24,60,0.4
27,21,3500007100-3500302300,28,60,0.47
27,22,3500007100-3500302300,26,60,0.43
27,23,3500007100-3500302300,28,60,0.47
27,0,3500302300-3500051802,17,60,0.28
27,1,3500302300-3500051802,19,60,0.32
27,2,3500302300-3500051802,19,60,0.32
27,3,3500302300-3500051802,19,60,0.32
27,4,3500302300-3500051802,18,60,0.3
27,5,3500302300-3500051802,18,60,0.3
27,6,3500302300-3500051802,27,60,0.45
27,7,3500302300-3500051802,38,60,0.63
27,8,3500302300-3500051802,36,60,0.6
27,9,3500302300-3500051802,43,60,0.72
27,10,3500302300-3500051802,28,60,0.47
27,11,3500302300-3500051802,23,60,0.38
27,12,3500302300-3500051802,22,60,0.37
27,13,3500302300-3500051802,21,60,0.35
27,14,3500302300-3500051802,0,60,0.0
27,15,3500302300-3500051802,22,60,0.37
27,16,3500302300-3500051802,24,60,0.4
27,17,3500302300-3500051802,24,60,0.4
27,18,3500302300-3500051802,25,60,0.42
27,19,3500302300-3500051802,27,60,0.45
27,20,3500302300-3500051802,24,60,0.4
27,21,3500302300-3500051802,28,60,0.47
27,22,3500302300-3500051802,26,60,0.43
27,23,3500302300-3500051802,28,60,0.47
28,0,3500051802-3500302300,30,60,0.5
28,1,3500051802-3500302300,30,60,0.5
28,2,3500051802-3500302300,30,60,0.5
28,3,3500051802-3500302300,29,60,0.48
28,4,3500051802-3500302300,36,60,0.6
28,5,3500051802-3500302300,36,60,0.6
28,6,3500051802-3500302300,38,60,0.63
28,7,3500051802-3500302300,39,60,0.65
28,8,3500051802-3500302300,33,60,0.55
28,9,3500051802-3500302300,31,60,0.52
28,10,3500051802-3500302300,32,60,0.53
28,11,3500051802-3500302300,32,60,0.53
28,12,3500051802-3500302300,32,60,0.53
28,13,3500051802-3500302300,34,60,0.57
28,14,3500051802-3500302300,0,60,0.0
28,15,3500051802-3500302300,29,60,0.48
28,16,3500051802-3500302300,28,60,0.47
28,17,3500051802-3500302300,29,60,0.48
28,18,3500051802-3500302300,27,60,0.45
28,19,3500051802-3500302300,24,60,0.4
28,20,3500051802-3500302300,28,60,0.47
28,21,3500051802-3500302300,30,60,0.5
28,22,3500051802-3500302300,30,60,0.5
28,23,3500051802-3500302300,31,60,0.52
28,0,3500302300-3500007100,30,60,0.5
28,1,3500302300-3500007100,30,60,0.5
28,2,3500302300-3500007100,30,60,0.5
28,3,3500302300-3500007100,29,60,0.48
28,4,3500302300-3500007100,36,60,0.6
28,5,3500302300-3500007100,36,60,0.6
28,6,3500302300-3500007100,38,60,0.63
28,7,3500302300-3500007100,39,60,0.65
28,8,3500302300-3500007100,33,60,0.55
28,9,3500302300-3500007100,31,60,0.52
28,10,3500302300-3500007100,32,60,0.53
28,11,3500302300-3500007100,32,60,0.53
28,12,3500302300-3500007100,32,60,0.53
28,13,3500302300-3500007100,34,60,0.57
28,14,3500302300-3500007100,0,60,0.0
28,15,3500302300-3500007100,29,60,0.48
28,16,3500302300-3500007100,28,60,0.47
28,17,3500302300-3500007100,29,60,0.48
28,18,3500302300-3500007100,27,60,0.45
28,19,3500302300-3500007100,24,60,0.4
28,20,3500302300-3500007100,28,60,0.47
28,21,3500302300-3500007100,30,60,0.5
28,22,3500302300-3500007100,30,60,0.5
28,23,3500302300-3500007100,31,60,0.52
28,0,3500007100-3500058900,29,50,0.58
28,1,3500007100-3500058900,30,50,0.6
28,2,3500007100-3500058900,29,50,0.58
28,3,3500007100-3500058900,29,50,0.58
28,4,3500007100-3500058900,30,50,0.6
28,5,3500007100-3500058900,29,50,0.58
28,6,3500007100-3500058900,29,50,0.58
28,7,3500007100-3500058900,30,50,0.6
28,8,3500007100-3500058900,26,50,0.52
28,9,3500007100-3500058900,24,50,0.48
28,10,3500007100-3500058900,22,50,0.44
28,11,3500007100-3500058900,22,50,0.44
28,12,3500007100-3500058900,21,50,0.42
28,13,3500007100-3500058900,19,50,0.38
28,14,3500007100-3500058900,0,50,0.0
28,15,3500007100-3500058900,20,50,0.4
28,16,3500007100-3500058900,19,50,0.38
28,17,3500007100-3500058900,19,50,0.38
28,18,3500007100-3500058900,20,50,0.4
28,19,3500007100-3500058900,19,50,0.38
28,20,3500007100-3500058900,19,50,0.38
28,21,3500007100-3500058900,22,50,0.44
28,22,3500007100-3500058900,25,50,0.5
28,23,3500007100-3500058900,26,50,0.52
28,0,3500058900-3500060860,29,50,0.58
28,1,3500058900-3500060860,30,50,0.6
28,2,3500058900-3500060860,29,50,0.58
28,3,3500058900-3500060860,29,50,0.58
28,4,3500058900-3500060860,30,50,0.6
28,5,3500058900-3500060860,29,50,0.58
28,6,3500058900-3500060860,29,50,0.58
28,7,3500058900-3500060860,30,50,0.6
28,8,3500058900-3500060860,26,50,0.52
28,9,3500058900-3500060860,24,50,0.48
28,10,3500058900-3500060860,22,50,0.44
28,11,3500058900-3500060860,22,50,0.44
28,12,3500058900-3500060860,21,50,0.42
28,13,3500058900-3500060860,19,50,0.38
28,14,3500058900-3500060860,0,50,0.0
28,15,3500058900-3500060860,20,50,0.4
28,16,3500058900-3500060860,19,50,0.38
28,17,3500058900-3500060860,19,50,0.38
28,18,3500058900-3500060860,20,50,0.4
28,19,3500058900-3500060860,19,50,0.38
28,20,3500058900-3500060860,19,50,0.38
28,21,3500058900-3500060860,22,50,0.44
28,22,3500058900-3500060860,25,50,0.5
28,23,3500058900-3500060860,26,50,0.52
28,0,3500060860-3500060800,29,50,0.58
28,1,3500060860-3500060800,30,50,0.6
28,2,3500060860-3500060800,29,50,0.58
28,3,3500060860-3500060800,29,50,0.58
28,4,3500060860-3500060800,30,50,0.6
28,5,3500060860-3500060800,29,50,0.58
28,6,3500060860-3500060800,29,50,0.58
28,7,3500060860-3500060800,30,50,0.6
28,8,3500060860-3500060800,26,50,0.52
28,9,3500060860-3500060800,24,50,0.48
28,10,3500060860-3500060800,22,50,0.44
28,11,3500060860-3500060800,22,50,0.44
28,12,3500060860-3500060800,21,50,0.42
28,13,3500060860-3500060800,19,50,0.38
28,14,3500060860-3500060800,0,50,0.0
28,15,3500060860-3500060800,20,50,0.4
28,16,3500060860-3500060800,19,50,0.38
28,17,3500060860-3500060800,19,50,0.38
28,18,3500060860-3500060800,20,50,0.4
28,19,3500060860-3500060800,19,50,0.38
28,20,3500060860-3500060800,19,50,0.38
28,21,3500060860-3500060800,22,50,0.44
28,22,3500060860-3500060800,25,50,0.5
28,23,3500060860-3500060800,26,50,0.52
28,0,3500060800-3500060850,29,50,0.58
28,1,3500060800-3500060850,30,50,0.6
28,2,3500060800-3500060850,29,50,0.58
28,3,3500060800-3500060850,29,50,0.58
28,4,3500060800-3500060850,30,50,0.6
28,5,3500060800-3500060850,29,50,0.58
28,6,3500060800-3500060850,29,50,0.58
28,7,3500060800-3500060850,30,50,0.6
28,8,3500060800-3500060850,26,50,0.52
28,9,3500060800-3500060850,24,50,0.48
28,10,3500060800-3500060850,22,50,0.44
28,11,3500060800-3500060850,22,50,0.44
28,12,3500060800-3500060850,21,50,0.42
28,13,3500060800-3500060850,19,50,0.38
28,14,3500060800-3500060850,0,50,0.0
28,15,3500060800-3500060850,20,50,0.4
28,16,3500060800-3500060850,19,50,0.38
28,17,3500060800-3500060850,19,50,0.38
28,18,3500060800-3500060850,20,50,0.4
28,19,3500060800-3500060850,19,50,0.38
28,20,3500060800-3500060850,19,50,0.38
28,21,3500060800-3500060850,22,50,0.44
28,22,3500060800-3500060850,25,50,0.5
28,23,3500060800-3500060850,26,50,0.52
28,0,3500060850-3510021200,29,50,0.58
28,1,3500060850-3510021200,30,50,0.6
28,2,3500060850-3510021200,29,50,0.58
28,3,3500060850-3510021200,29,50,0.58
28,4,3500060850-3510021200,30,50,0.6
28,5,3500060850-3510021200,29,50,0.58
28,6,3500060850-3510021200,29,50,0.58
28,7,3500060850-3510021200,30,50,0.6
28,8,3500060850-3510021200,26,50,0.52
28,9,3500060850-3510021200,24,50,0.48
28,10,3500060850-3510021200,22,50,0.44
28,11,3500060850-3510021200,22,50,0.44
28,12,3500060850-3510021200,21,50,0.42
28,13,3500060850-3510021200,19,50,0.38
28,14,3500060850-3510021200,0,50,0.0
28,15,3500060850-3510021200,20,50,0.4
28,16,3500060850-3510021200,19,50,0.38
28,17,3500060850-3510021200,19,50,0.38
28,18,3500060850-3510021200,20,50,0.4
28,19,3500060850-3510021200,19,50,0.38
28,20,3500060850-3510021200,19,50,0.38
28,21,3500060850-3510021200,22,50,0.44
28,22,3500060850-3510021200,25,50,0.5
28,23,3500060850-3510021200,26,50,0.52
28,0,3510021200-3510021250,32,50,0.64
28,1,3510021200-3510021250,30,50,0.6
28,2,3510021200-3510021250,31,50,0.62
28,3,3510021200-3510021250,27,50,0.54
28,4,3510021200-3510021250,35,50,0.7
28,5,3510021200-3510021250,36,50,0.72
28,6,3510021200-3510021250,36,50,0.72
28,7,3510021200-3510021250,28,50,0.56
28,8,3510021200-3510021250,27,50,0.54
28,9,3510021200-3510021250,27,50,0.54
28,10,3510021200-3510021250,27,50,0.54
28,11,3510021200-3510021250,24,50,0.48
28,12,3510021200-3510021250,21,50,0.42
28,13,3510021200-3510021250,23,50,0.46
28,14,3510021200-3510021250,0,50,0.0
28,15,3510021200-3510021250,26,50,0.52
28,16,3510021200-3510021250,28,50,0.56
28,17,3510021200-3510021250,27,50,0.54
28,18,3510021200-3510021250,23,50,0.46
28,19,3510021200-3510021250,21,50,0.42
28,20,3510021200-3510021250,23,50,0.46
28,21,3510021200-3510021250,23,50,0.46
28,22,3510021200-3510021250,24,50,0.48
28,23,3510021200-3510021250,28,50,0.56
28,0,3510021250-3510021500,32,50,0.64
28,1,3510021250-3510021500,30,50,0.6
28,2,3510021250-3510021500,31,50,0.62
28,3,3510021250-3510021500,27,50,0.54
28,4,3510021250-3510021500,35,50,0.7
28,5,3510021250-3510021500,36,50,0.72
28,6,3510021250-3510021500,36,50,0.72
28,7,3510021250-3510021500,28,50,0.56
28,8,3510021250-3510021500,27,50,0.54
28,9,3510021250-3510021500,27,50,0.54
28,10,3510021250-3510021500,27,50,0.54
28,11,3510021250-3510021500,24,50,0.48
28,12,3510021250-3510021500,21,50,0.42
28,13,3510021250-3510021500,23,50,0.46
28,14,3510021250-3510021500,0,50,0.0
28,15,3510021250-3510021500,26,50,0.52
28,16,3510021250-3510021500,28,50,0.56
28,17,3510021250-3510021500,27,50,0.54
28,18,3510021250-3510021500,23,50,0.46
28,19,3510021250-3510021500,21,50,0.42
28,20,3510021250-3510021500,23,50,0.46
28,21,3510021250-3510021500,23,50,0.46
28,22,3510021250-3510021500,24,50,0.48
28,23,3510021250-3510021500,28,50,0.56
28,0,3510021500-3510021800,29,50,0.58
28,1,3510021500-3510021800,31,50,0.62
28,2,3510021500-3510021800,30,50,0.6
28,3,3510021500-3510021800,31,50,0.62
28,4,3510021500-3510021800,33,50,0.66
28,5,3510021500-3510021800,30,50,0.6
28,6,3510021500-3510021800,28,50,0.56
28,7,3510021500-3510021800,29,50,0.58
28,8,3510021500-3510021800,29,50,0.58
28,9,3510021500-3510021800,26,50,0.52
28,10,3510021500-3510021800,24,50,0.48
28,11,3510021500-3510021800,25,50,0.5
28,12,3510021500-3510021800,25,50,0.5
28,13,3510021500-3510021800,24,50,0.48
28,14,3510021500-3510021800,0,50,0.0
28,15,3510021500-3510021800,28,50,0.56
28,16,3510021500-3510021800,24,50,0.48
28,17,3510021500-3510021800,21,50,0.42
28,18,3510021500-3510021800,24,50,0.48
28,19,3510021500-3510021800,23,50,0.46
28,20,3510021500-3510021800,24,50,0.48
28,21,3510021500-3510021800,26,50,0.52
28,22,3510021500-3510021800,35,50,0.7
28,23,3510021500-3510021800,39,50,0.78
28,0,3510021800-3510021500,35,50,0.7
28,1,3510021800-3510021500,33,50,0.66
28,2,3510021800-3510021500,34,50,0.68
28,3,3510021800-3510021500,34,50,0.68
